,RA,ML,ACC,TL,STE07,STE09,STE08,STE13
0,0.5511729084478473,0.09662034688329453,0.6083852577156664,0.6294163121252213,0.8332730819416637,-0.8289833174736171,-2.1079671850153363,0.4548488019838528
1,0.3705945768123908,0.09890018155903657,0.5735798509244207,0.6314782139209727,0.6461535413422966,-0.7043764780686413,-3.2730337683948623,1.1077710585140583
2,0.4618921051374248,0.10046254543964789,0.5898132614117421,0.6394433275030438,0.7844617818748311,-0.9387410279355844,-3.5567952084641856,1.1090580030460824
3,0.5538049612668345,0.1016179449681011,0.5712712793732807,0.6532167163432492,0.691062733298312,-0.1819226773163123,-1.3435310518427084,1.642435766451137
4,0.5075212622491233,0.10246912245032269,0.5867041877764697,0.5995128241592719,0.2889630027128789,-1.0889674807105587,-2.1079671850153363,1.1090580030460544
5,0.633289287963183,0.102585743586522,0.6082907591306199,0.6400542000142485,0.6909739620583787,-0.2111210094424976,-1.1061098547225274,1.3572719116937555
6,0.4313795290564314,0.1035034067253386,0.5893719438519607,0.638311207389452,0.7371949452445706,-0.3559410043197828,-3.270418421742893,1.4479622038068785
7,0.5240983991160308,0.10402109389556032,0.5928270046827591,0.6347878972314308,0.6461535413422966,-0.3222098294288019,-1.496485759799725,1.4771314501026662
8,0.5848674843594338,0.10404696280632726,0.5909628364738396,0.6069353274861101,0.519041178892394,-0.9387410279355844,-1.1061098547225274,1.2471748725706358
9,0.3992154030649571,0.10435526127647014,0.5739169668537113,0.63124099968641,0.6460609139247192,-0.542872582554612,-3.270418421742893,1.1092432080801349
10,0.4916134863257784,0.10463024882983402,0.5728713474950325,0.6089891937736356,0.4587034152071799,-0.7043764780686413,-1.497398539327785,1.6229916262987114
11,0.6321506699640241,0.10488225253218775,0.5803846419302026,0.63730848248909,0.7843813210463363,-0.8865616515775264,-1.1061098547225274,1.4490930325614668
12,0.5508584397282313,0.1049733594904449,0.6074373403577401,0.6315458218155906,0.6034498406728401,-1.5265648505097456,-1.649989770270745,1.368997264534796
13,0.5273946549740651,0.10507951864774683,0.5876339248053672,0.6416532837358226,0.7371949452445706,-0.2097686339947063,-1.497398539327785,1.477562797477903
14,-0.0662268982779182,0.10524193685490756,0.5854460179417388,0.6398919104768112,0.8584416613461155,-0.4734705879591763,-1.894817904226778,1.1083223903694397
15,0.5130712218432725,0.10542572814277494,0.5794230661374129,0.6075499515687044,0.4585956602123824,-0.9401528744536782,-1.9549486335898425,0.9402161194014552
16,0.472962082259366,0.10623421086237565,0.5897347870021239,0.5973665370275634,0.3436377833831148,-0.542872582554612,-1.8020235549621024,1.5878317494775416
17,0.6209282752297145,0.10656961891382775,0.583119185528345,0.6506893267880233,0.691151484457392,-1.2632055557744877,-0.9862685454000104,1.461849502576471
18,0.516228701213328,0.10668007289589726,0.5976109328677749,0.6178421388104104,0.6024970404037249,-1.6132603395693137,-1.497398539327785,1.4781019558013149
19,0.437846986812696,0.10689232210246001,0.5818226794850171,0.5874894050971706,0.2358370183631715,-0.958380528684765,-1.954188740765988,0.9411219813171624
20,0.548446504891738,0.10769159939095395,0.5855647146236029,0.6504277113570336,0.7845422241243413,-0.4298272288208878,-1.649989770270745,1.1103485812819018
21,0.3983973859006342,0.10867752174571878,0.5807693744165587,0.6331181887891973,0.6462461480021602,-0.9387410279355844,-3.869216399790813,0.9497942244392495
22,0.592472945992398,0.10965610841186889,0.597152818002209,0.6394684786916561,0.6462461480021602,-0.5903695728071859,-0.9862685454000104,1.368997264534796
23,0.5285552766882143,0.11064635038072217,0.5967182025474813,0.5978032334875564,0.4587034152071799,-0.5903695728071859,-2.1087735532330143,0.7407503273631888
24,0.5387005032921154,0.11083919407986714,0.5856323459651562,0.6329895136842282,0.7845422241243413,-0.4746916083270243,-1.8027412251842487,1.1085075794569237
25,0.6552402841727161,0.11138507789457569,0.5897557196253783,0.6858010772381751,0.9753305012607316,-0.6527837679375598,-0.6109653917807149,1.7204412531790805
26,0.3693928192591429,0.11210613337840669,0.5767687130272175,0.6282593376122638,0.7371102357023077,-0.9401528744536782,-3.270418421742893,1.110163231416129
27,0.381503908235357,0.11247814354594031,0.6077081733941937,0.6007427299137039,0.6909739620583787,-1.56105124136754,-3.270418421742893,1.3572719116937555
28,0.6260221380260215,0.11253824227515015,0.5874588665426467,0.6396251236534157,0.691062733298312,-0.3233809830561248,-1.1061098547225274,1.4479622038068785
29,0.3690076907601251,0.11280674321490092,0.582387156801612,0.5639620887338438,-0.2616549193275404,-0.6543147236895122,-1.8020235549621024,1.2471748725706358
30,0.3724021982303999,0.1132423173929309,0.5935382716981662,0.6245278894447039,0.7370255068008881,-0.5888674943736997,-3.001771788730638,1.109428477644259
31,0.6533809167825009,0.11334775115447075,0.6338844160553297,0.6867391681987877,0.9354410196793508,-0.1805806599500864,-1.2240577634320324,0.9411219813171624
32,0.552527472508507,0.11336603475550938,0.599558670766429,0.6230472458582056,0.6908851707306244,-1.0082090203270753,-2.1079671850153363,1.2337850883424333
33,0.5785897462765877,0.11360163760379134,0.5905869463717996,0.6495533408349031,0.7854184267962742,-0.2558958411486577,-1.6483469711691294,1.538803147340065
34,0.5097824071752243,0.11383403401187009,0.5839931364784494,0.6214409694229638,0.3437540965018796,-0.431261540009183,-1.497398539327785,1.6221556692671977
35,0.519301201776844,0.11403868705560812,0.5852884192616322,0.6273155407637145,0.6024007670632346,-0.5184246561690579,-1.8020235549621024,1.2471748725706358
36,0.6076153242488046,0.11414783860962617,0.576830281931743,0.6184187168570848,0.691151484457392,-0.825741669890998,-1.2240577634320324,1.1090580030460824
37,0.3627339753193541,0.1147110410157635,0.5897713833093339,0.6016001033500568,0.4585956602123824,-1.4261473341131046,-3.558274760515165,0.9402161194014552
38,0.5588525884799839,0.1151613442959807,0.5848063389295094,0.6280555334116712,0.691062733298312,-1.009932427976184,-1.650668497369482,1.46140703197326
39,0.5718939084422056,0.11563341990163789,0.5889090942242852,0.6599371962045756,0.8964930715851813,-1.6190959935184492,-1.1876189078844166,1.848117746805209
40,0.6530708813089224,0.11573966325304896,0.5936955944326435,0.6395851692152538,0.6909739620583787,-1.2221035330850991,-0.86131083928866,1.1081372658052784
41,0.6617820002693103,0.11587118221477825,0.6067292633021388,0.6730567986600587,0.8583681505790888,-0.820328458328167,-0.9873472752218088,1.5385116210890963
42,0.3823816352536789,0.11604268550222992,0.5842257635891438,0.6447457111987916,0.7371102357023077,-0.431261540009183,-2.746874360022268,1.3818494733180997
43,0.528800066372857,0.11656087614261292,0.5847503716572249,0.6246565898573001,0.691062733298312,-0.3592617374834879,-1.803459275064572,1.5233466858421605
44,0.5687509081135312,0.11671668547612953,0.5917479713772759,0.6282042510797902,0.7371949452445706,-0.7642745279857216,-1.649989770270745,1.538803147340065
45,0.6301907799682666,0.11673568687603747,0.5762491571193991,0.6512005609192969,0.8332730819416637,-0.542872582554612,-1.107232266388331,1.3562295025469735
46,0.5004714664974835,0.11676740311269836,0.5825883197128657,0.6013417398025112,0.5182268985702478,-1.4340158003341446,-1.497398539327785,1.6225737434243712
47,0.4201203795169092,0.11815822706068811,0.595105380762064,0.6181278240110556,0.691151484457392,-1.2616189057203273,-3.001771788730638,1.5392889929617333
48,0.5408849292234538,0.11840339302205301,0.5962439908239894,0.6387053774510987,0.6909739620583787,-0.7059329426795656,-1.9549486335898425,1.3466620200125838
49,0.5112684645399336,0.11866232645752565,0.5682835160020417,0.5943381056893254,0.5191442333172048,-1.1764652876905557,-1.649989770270745,1.461849502576471
50,0.5404747059306257,0.11894994493019644,0.5631159532801046,0.6478624642872722,0.7371102357023077,-0.5888674943736997,-1.3435310518427084,1.396002523233931
51,0.544503711089502,0.1191489974035727,0.59837596924186,0.63412163525142,0.7371102357023077,-0.8216855943952761,-1.8027412251842487,1.3567509794061408
52,0.5640771665508248,0.11926462567311678,0.5778403225049566,0.5965808373527791,0.4587034152071799,-0.8289833174736171,-1.1061098547225274,1.110163231416129
53,0.5860527925506092,0.11935555247635625,0.5885457886874056,0.668142819274728,0.8583681505790888,-0.2111210094424976,-1.803459275064572,1.5223473323496255
54,0.5450875539520948,0.11942058406092697,0.5995922263352201,0.6513508838953236,0.691062733298312,-0.6527837679375598,-1.497398539327785,1.477562797477903
55,0.3489495025907987,0.11977336489871931,0.5951241256438543,0.604016548080542,0.7371949452445706,-1.3220747664804633,-3.001771788730638,1.255280248372559
56,0.4882717070766233,0.12005999579110972,0.6137687322585236,0.6023262719189232,0.3436377833831148,-1.009655941467783,-2.1079671850153363,1.1090580030460544
