,RA,ML,ACC,TL,STE07,STE09,STE08,STE13
0,0.8732023433840862,0.2857142857142857,0.7101167315175098,0.760297053221973,-0.009976444506027336,-0.9494537474357057,0.9647788050914635,1.1572598998634733
1,0.8544696838832267,0.2635514018691589,0.7178502879078695,0.6904450348206539,-0.6509752771684412,-0.9416474083856359,0.819732224801581,1.784725472325553
2,0.8423824494731387,0.2795497185741088,0.7039848197343453,0.7109186588677497,-0.6510899424889814,-0.8858858858858709,0.8729417709282917,1.3387084821627169
3,0.8544034827073904,0.29300567107750475,0.7115384615384616,0.7236200841757964,-0.5710616438356126,-1.1177481736141415,0.9123853211009149,1.1705011723329486
4,0.8245471849126654,0.2682926829268293,0.7062146892655368,0.7228669338489412,-0.6512046168745086,-0.7895536480686765,0.9953540485458351,1.3492128632938527
5,0.8610381834093317,0.2691588785046729,0.7145593869731801,0.74981541907246,-0.47954591941092006,-0.8467739977173768,1.0720622267934907,2.0447112472834617
6,0.8750191262629503,0.2781954887218045,0.7076923076923077,0.7349831763075393,0.35445062715768444,-0.902044938146908,0.5791764495204753,0.13251069741118504
7,0.8677168255722906,0.27204502814258913,0.6978557504873294,0.7168429026446763,-0.7212223541635769,-0.8321131027518459,0.9641525072523806,1.5048923679061275
8,0.8595143782721507,0.26037735849056604,0.7312859884836852,0.7163811524624599,-0.6872063312822342,-1.245638160721979,1.1511696764789234,1.5035892973678915
9,0.8598176913775463,0.2641509433962264,0.6924564796905223,0.7104483779779027,-0.7213326158756331,-1.2125053717232,0.9469797859690791,0.8051305648222564
10,0.8639333813832417,0.275797373358349,0.7109826589595376,0.7939772035547168,0.31134234037916925,-0.9874624302275327,1.204539609715003,0.9139451168614608
11,0.8671787861140449,0.2660377358490566,0.7137330754352031,0.7458819565770678,-0.6126564175902836,-0.8875547932151499,0.9953540485458351,0.7798645124355843
12,0.8423933395515943,0.30654205607476637,0.7176015473887815,0.7072410584325479,-0.7214428857715469,-0.8476973364834005,0.8441422267551807,1.1705011723329486
13,0.8741133102463995,0.27977315689981097,0.6927480916030534,0.6954890706958824,-1.8000000000001275,-1.0566766852726095,0.9842133418317849,1.9419629992508678
14,0.8541110851287721,0.28785046728971964,0.7063339731285988,0.7585168007581247,0.0852610063913305,-1.0871618720480536,1.0467488250242718,0.7499566599248841
15,0.8815349691869868,0.2768361581920904,0.6934865900383141,0.7451363619450635,-0.7832689315126107,-0.7920561841592018,1.0461221227307844,1.5048923679060404
16,0.8562414305335674,0.2665406427221172,0.7123552123552124,0.7533554605681703,-0.7532204488373696,-0.8431256474766741,0.7670633531676438,1.0257979058912778
17,0.8768799679762109,0.2693032015065913,0.7052023121387283,0.7445741000556192,-0.6512046168745086,-0.9510729613734643,1.084546411868566,1.7946611909650498
18,0.8643918268637564,0.2857142857142857,0.7063339731285988,0.6950159156070972,-1.8000000000000522,-1.017167381974215,0.7190077467582615,-0.40182954974614116
19,0.8482559344874053,0.2448210922787194,0.7181467181467182,0.7296347332078642,-0.6509752771684412,-0.8469206123175566,1.0325001905052162,1.7833033580527067
20,0.8587332693991578,0.2626641651031895,0.7307692307692307,0.7162492935924121,-0.6512046168745086,-1.1234866828086814,0.9267103526938392,1.8025396161834497
21,0.8650142922581255,0.275797373358349,0.71484375,0.7227475673036535,-0.5714195103387131,-0.5302360978682008,0.8927657324167152,1.502285092491828
22,0.8691377702173889,0.2951127819548872,0.7140077821011673,0.728815105944119,-0.7214428857715469,-0.9019018513373563,1.1398772040302756,1.929099186506511
23,0.8777392797915187,0.2926829268292683,0.7049808429118773,0.7079716741648964,-0.6509752771684412,-0.44712103407755144,0.7435404007542995,1.3404392579637114
24,0.8453510226644555,0.2631578947368421,0.7051039697542533,0.725119661808698,-0.7533285921338077,-0.8476973364834005,1.1400630086636747,2.0439670128573315
25,0.8617423962019257,0.2730696798493409,0.7219047619047619,0.7248420252497573,-0.7213326158756331,-0.9494537474357057,1.0726895620297485,1.502612102742701
26,0.8598176913775463,0.2556390977443609,0.7151051625239006,0.7268320016861242,-0.5710616438356126,-0.9035597071446393,1.1320330143906363,2.4435126639260263
27,0.8484854300856511,0.27547169811320754,0.7112810707456979,0.7327544184275477,-0.6510899424889814,-1.017167381974215,0.929324961989462,-0.8370061657912679
28,0.8622594818960465,0.23962264150943396,0.7293666026871402,0.7263989864820939,-0.7211121006345144,-0.9423902277979749,1.0167621897256334,1.9171977603366024
29,0.8649422639886984,0.26865671641791045,0.7034883720930233,0.7269218435229308,-0.6873187677643415,-1.051680393457986,1.0720622267934907,1.663039446024557
30,0.8732699670372418,0.2749529190207156,0.7288135593220338,0.7218219460873813,-0.6510899424889814,-0.9891891891891674,0.7666277712952193,0.0760069990001431
31,0.8328122840956197,0.26879699248120303,0.7151162790697675,0.7247258052817168,-0.6124224998212567,-0.9804842497368523,1.03400810950888,0.9548176286900653
32,0.8512402404477303,0.2919020715630885,0.7162162162162162,0.7089950208728966,-0.6872063312822342,-1.3345805610302353,0.9643390280312113,1.6521637971150378
33,0.8858409627454368,0.2607879924953096,0.7117988394584139,0.7266968003364445,-0.6513193003261103,-0.8476973364834005,0.820169282922723,1.5048923679061275
34,0.8671787861140449,0.2682926829268293,0.726027397260274,0.7579305293009542,-0.47954591941092006,-0.9019018513373563,1.3832785210588798,2.2873184831730775
35,0.8713298309111347,0.287593984962406,0.7063339731285988,0.7318649780816772,-0.6123055552718543,-0.7377539912917281,0.8814938603502018,0.8046878594102195
36,0.8614352051501369,0.2575187969924812,0.7165048543689321,0.7494570457491085,-0.17499545702343908,-0.8044239022779784,0.8415808114166361,0.4993568848559533
37,0.8759759552269744,0.287593984962406,0.704331450094162,0.6912227837295764,-1.7999999999999217,-1.0328145015530097,1.0722486653373975,1.5029392553886654
38,0.8513196075721984,0.2803738317757009,0.7093690248565966,0.6975434076779737,-0.6873187677643415,-1.082438814942078,1.0015491739564013,1.8025396161834497
39,0.8511711462723692,0.275092936802974,0.7036328871892925,0.7768823607783474,0.13731012473648826,-0.6499699957136728,1.2066731171063403,1.502612102742701
40,0.8819044442194174,0.2749529190207156,0.6907020872865275,0.7339022654178993,-1.8000000000000522,-0.5300696607974367,1.1409448818897705,1.5039164490861439
41,0.8787194754440721,0.2575187969924812,0.7176015473887815,0.7553499693026035,-0.6126564175902836,-0.8860301124452319,1.046562426453241,1.7792238098657218
42,0.8540578235862396,0.29245283018867924,0.7418738049713193,0.7269055291812492,-0.7214428857715469,-0.9867364065732283,0.929324961989462,1.3492128632938527
43,0.8665718441432202,0.2701688555347092,0.7109826589595376,0.7591866549689041,-0.6123055552718543,-0.8730344936494694,1.0167621897256334,1.5039164490861303
44,0.8341094807134698,0.2650375939849624,0.7109826589595376,0.7288586431862686,-0.6874312128549466,-0.995572622543501,0.8821177610855319,0.8029303467321137
45,0.872112773382165,0.2631578947368421,0.7258687258687259,0.7464139888998771,-0.13655385539841716,-1.03026671992192,0.9119464154636626,0.5018275014752179
46,0.8483459997236423,0.2744360902255639,0.7145631067961165,0.7182270819775226,0.0852610063913305,-1.1150056647263156,0.9275892138448895,1.6615270448548616
47,0.8671833745416501,0.2744360902255639,0.7065637065637066,0.7675482381300102,-0.09653595920520529,-0.6243567753001669,0.9119464154636626,0.9770446767397363
48,0.8370177858207706,0.26127819548872183,0.7324478178368121,0.7356906260703945,-0.7211121006345144,-0.7539069944730561,1.0871229141165983,-0.28054938396284085
49,0.8705840505052832,0.2682926829268293,0.7055449330783938,0.7092870488274993,-0.7835871789043133,-0.9591836734694004,0.9282159115058577,1.9280434539142801
50,0.8275367024767695,0.2711864406779661,0.7148362235067437,0.7540552641813604,-0.009976444506027336,-0.7367834867834948,1.0726895620297485,1.7994355449864625
51,0.8567498611718883,0.27102803738317754,0.7295719844357976,0.7489872668410178,-0.5273241102822739,-1.0872930717351246,0.9480445332571972,0.8029303467321137
52,0.8844141362154744,0.2589792060491493,0.7165048543689321,0.7251683500352111,-0.6123055552718543,-0.8730356553317723,0.6977069129538706,0.6096810647915738
53,0.8684523160907779,0.2622641509433962,0.6851145038167938,0.7378135682337618,-0.7213326158756331,-0.7939497894901181,1.0856139626148653,1.6582180696974962
54,0.8564914202804139,0.28385899814471244,0.7181467181467182,0.7301650896805995,-0.42805538832029005,-0.7131784200136153,0.8192950628482503,1.1576423455141633
55,0.8390625899694824,0.28330206378986866,0.7131931166347992,0.7227139614187533,-0.7533285921338077,-0.7805886016061552,1.0013622636554902,1.3313069908814603
56,0.884529337625114,0.26037735849056604,0.7178502879078695,0.7482640295235391,-0.571300211416501,-1.1159451969241478,1.0849871223812877,1.6548816390690884
57,0.8705840505052832,0.25660377358490566,0.7134502923976608,0.7100444695941579,-0.7833750065569918,-0.951213117879788,0.696406532675769,1.1998641919420598
58,0.8567399627377515,0.2679245283018868,0.7065637065637066,0.7535272415924053,-0.5270807548657694,-0.7316759537076518,0.9119464154636626,0.21266468338291794
59,0.8564198359506865,0.2528301886792453,0.7222222222222222,0.7055670118719201,-0.6125394539269972,-0.9019018513373563,0.7441621201171579,1.784725472325553
60,0.8541637322773962,0.27204502814258913,0.7161904761904762,0.7372570682193009,-0.6873187677643415,-0.6886792452830419,0.7926841752358341,0.7754176610978454
61,0.8623282141436008,0.2660377358490566,0.7126436781609196,0.7442665235406954,-0.7532204488373696,-0.9867364065732283,1.0346360507734262,1.1591633043109004
62,0.8412573482971384,0.2803030303030303,0.7065637065637066,0.7639431712885638,-0.6873187677643415,-0.7945945945945659,1.2143953162709131,1.1450685954636632
63,0.8539171426816534,0.2752808988764045,0.693050193050193,0.7145119354839949,-0.6873187677643415,-0.9510729613734643,0.7924981456377674,1.1810785911699855
64,0.8777392797915187,0.2696629213483146,0.7194656488549618,0.7442857332583995,-0.2462788273963829,-0.8330431271607852,1.1298942375838505,1.9419629992508678
65,0.875081438047856,0.2660377358490566,0.7137330754352031,0.7037485692003594,-0.5711809225825702,-1.0779143536875875,1.0424825235627337,1.957149268112412
66,0.8585518361142778,0.26865671641791045,0.7164750957854407,0.7165729126042081,-0.8119449661349898,-1.0402263998382724,0.9810778383242431,0.9745756792624399
67,0.8626690657233448,0.25981308411214954,0.7329545454545454,0.7292735892716642,-0.7531123133287211,-0.8960223789086459,1.0172025113770513,1.505219660722062
68,0.8637541459369817,0.2870544090056285,0.7037037037037037,0.7337283486416875,-0.6510899424889814,-0.9503338102051287,1.260807715239094,1.9398645141029724
69,0.8569518858697962,0.25375939849624063,0.7019230769230769,0.7085563251531032,-0.6124224998212567,-0.8596054888507669,0.965152961686953,1.9558476019486137
70,0.8921549936849128,0.2655367231638418,0.7306201550387597,0.7386207938787306,-0.7211121006345144,-1.016452074391955,1.186712231492997,2.286455225593173
71,0.8819003640799833,0.2551984877126654,0.7032755298651252,0.7636179031599872,-0.09653595920520529,-1.0525165821302733,1.0320597500253883,1.3411450863404173
72,0.8457306197235721,0.2655367231638418,0.7134615384615385,0.7479236953651468,-0.6509752771684412,-1.057644110275654,1.2040988497705742,1.1303992947859876
73,0.8676985443154598,0.26641651031894936,0.7142857142857143,0.7389845899848457,-0.5711809225825702,-0.8441472167988674,1.03400810950888,1.5048923679061275
74,0.8424665768473417,0.2851782363977486,0.7140115163147792,0.7244676294257212,-0.6510899424889814,-0.9516721530461791,1.084546411868566,1.7960765180364875
75,0.8457499528348261,0.2811918063314711,0.708171206225681,0.7301620592917584,-0.6872063312822342,-0.6710409179333461,0.9842133418317849,1.3270001909489917
76,0.8644407040682349,0.2843691148775895,0.7017543859649122,0.6939392548076895,-1.7999999999999252,-1.017882689556473,0.7916255199832232,1.3474624173990375
77,0.8777435036892629,0.2953271028037383,0.7298850574712644,0.7380005083504823,-0.7532204488373696,-0.7649076783371874,0.9806379840503918,0.9708760484622914
78,0.851314471275089,0.2660377358490566,0.71484375,0.7253468959104071,-0.7531123133287211,-1.016452074391955,1.0866821971301452,1.655185508424364
79,0.8358913456555537,0.27169811320754716,0.7129277566539924,0.6829395885392291,-1.8,-0.9140623102887242,0.6983254762577406,0.8242930819846901
80,0.872666004002728,0.24719101123595505,0.7059961315280464,0.7457710175201477,-0.6126564175902836,-0.7937989937989772,0.8725034605497366,1.333778371161538
81,0.8541637322773962,0.2641509433962264,0.710727969348659,0.7382820284091736,0.39920315711169574,-1.2137945853030063,0.795649465093563,0.9364718469974462
82,0.8398082503374752,0.2641509433962264,0.7115384615384616,0.7830098645380739,0.13702842571064294,-0.9330759330759137,1.3205043626302988,1.8180300500834305
83,0.851314471275089,0.26641651031894936,0.7279693486590039,0.7301266733259862,-0.5270807548657694,-1.150584578955133,0.9299497883233241,0.7736389684813658
84,0.8566981780218853,0.26879699248120303,0.7076923076923077,0.7556623103077493,-0.13641728481605572,-0.6469442060085624,1.1288258632716959,2.170335983017236
85,0.8617471722694882,0.2711864406779661,0.720616570327553,0.7446551947010027,-0.6872063312822342,-0.9865979381442633,1.2559816409114506,2.2862403634361663
86,0.8622689983060302,0.263653483992467,0.7153846153846154,0.7364503568402619,-0.5270807548657694,-1.14509437704543,1.2612481174699233,2.059272651754931
87,0.8595046715339675,0.27001862197392923,0.7117988394584139,0.7288494874484197,-0.5711809225825702,-0.9868747561451677,0.9125715247391402,1.1655773420479398
88,0.8483847137075451,0.27977315689981097,0.7109826589595376,0.7441235944757344,-0.7532204488373696,-0.621621621621602,1.0856139626148653,1.7932453076566774
89,0.8650142922581255,0.27735849056603773,0.6998087954110899,0.7318050077394893,-0.05425634942680672,-0.8195673119033184,0.6987588722788282,0.363317639987977
90,0.8385886722376973,0.2593283582089552,0.7123809523809523,0.7435913273735484,-0.5268374420922123,-0.8611492281303623,1.1972609322441272,1.6642522368981625
91,0.8598128481524003,0.275797373358349,0.6867704280155642,0.713973007857092,-0.6873187677643415,-1.0163160154572932,0.9138882941302429,1.1701206513856093
92,0.8539322823704625,0.27850467289719627,0.7099811676082862,0.7325737098338498,-0.5710616438356126,-0.625375053579097,1.0013622636554902,1.1354008707136825
93,0.8644594367837649,0.3026315789473684,0.7030075187969925,0.7399254468322963,-0.009837276967840059,-0.8328957334006704,1.0167621897256334,1.3355407078924397
94,0.8573232916465141,0.2892249527410208,0.7123809523809523,0.7428313236131144,-0.010254831010855307,-0.5279495489182803,0.819732224801581,1.503589297367943
95,0.857313432835821,0.3076923076923077,0.7023346303501945,0.7192722766347734,-1.7999999999999625,-1.0859135499693149,1.1078462515883507,1.344637946837762
96,0.835371431575627,0.26119402985074625,0.7093023255813954,0.6874234910753458,-0.6124224998212567,-0.9787492705699727,0.871626521911128,1.9150720743617895
97,0.8621955058077493,0.2631578947368421,0.715370018975332,0.6993022114872633,-0.7533285921338077,-0.7171134020618425,0.850538261108052,1.8019743800682215
