,RA,ML,ACC,TL,STE07,STE09,STE08,STE13
0,0.5565088822011854,0.0016101327166850564,0.020868554983221366,0.002495688400385064,0.024990567007537056,348.28262239291064,0.00011356979487660934,0.569139328759975
1,0.1411049002515474,0.0013502618235535437,0.022264832568144717,0.0030474722931629313,4.971389656698631e-05,10.488629735649187,0.0005730910031479782,0.5084128065871575
2,0.7973941588982659,0.0012923764495995276,0.023169656590294716,0.0025465244193580506,0.061602485213613445,345.6866112430165,3.068426125527173e-06,0.6749988316175909
3,0.11571198678140648,0.0011042178321226364,0.023722487513645887,0.0029101323111312164,4.214518873866908e-06,153.93221490728652,6.365168491249485e-06,0.5782108725692907
4,0.12013246761195526,0.0012541053832227388,0.023884477667956473,0.0028760503898399336,4.189908205403295e-06,25.268271210371232,0.0037363685244181577,0.5647120384447339
5,0.14807447992551676,0.00086431200576,0.021662253420686863,0.003511456840866996,4.939002536431644e-05,20.622732469736086,0.00011441884414360689,0.5335134066170383
6,0.14076681214218065,0.0014916469092211906,0.02414330703473917,0.0026971233939976913,4.9876476330122435e-05,137.59140196230314,0.0002756624390756148,0.5211991614895372
7,0.18870852951584607,0.0007730772935047322,0.02450731894187259,0.0033074742106926304,0.00037085963679366556,1056.4159647618999,1.2580168013864363e-05,0.5214859657936314
8,1.0838810718096483,0.0011296521409759261,0.02402818562337957,0.002266787898174234,0.12091043545513853,1505.4073339551292,2.1665073582351096e-05,0.6594497020547287
9,0.17102320749086206,0.001063996839980007,0.025107110208871637,0.002910612095820952,0.000212801839729172,1620.3645744771416,0.0011045384999624078,0.5152657133533441
10,0.14459646027375075,0.0012679974150060246,0.023147659280399347,0.0033754766824184435,4.971389656698631e-05,184.62412206576263,2.1665073582351096e-05,0.6591973935487846
11,0.05700472036575499,0.0007015265636784771,0.02354407899573639,0.003919988593825792,4.807637687951027e-05,167.36608583794037,3.4935203238829985e-05,0.5278848821074785
12,0.5954914672526433,0.0007846876309947149,0.024425552363871592,0.0021332893850531122,0.03228937722705047,14236.972502949906,0.0031507589831789814,0.5438676058007118
13,0.5493423650625843,0.0015284061785628016,0.022636134648196034,0.0022546942809014447,0.02503344648482263,38.229656927643425,0.0011115748430164918,0.534024399392784
14,0.6647235231056472,0.0016039375098575008,0.021274345117216382,0.002288427012235609,0.040733241268957096,85.93225009458997,0.003139522170044001,0.4536280585168148
15,0.12951735865322395,0.0014343238439705661,0.02329117449797319,0.0028808863385874814,1.75912896148278e-05,243.84938934946325,0.0011045384999624078,0.4957589782347691
16,0.8054989173449757,0.0011186285170185271,0.02347620586519824,0.0026238950462809047,0.06164708032300949,663.3311210075525,0.00011356979487660934,0.4760690578406105
17,0.09651623745587923,0.001693824313872805,0.02117746543372707,0.0036426432967528394,5.102138624284988e-10,51.5518990112573,6.463454003984098e-08,0.6294771322969757
18,0.659142048947978,0.0011817183161288082,0.022911033562168105,0.002059297758808921,0.040733241268957096,162.585446731017,0.0031894738014199148,0.452848028673821
19,0.1121569035866165,0.0012257351049933854,0.024783091256624028,0.002955471808200207,4.214518873866908e-06,51.9688353413042,2.449409385386819e-07,0.6105328666582819
20,0.1294417200266847,0.001424200518875583,0.021653325501937652,0.0026319394709309147,1.7664675478788923e-05,191.73733085577229,0.0011115748430164918,0.515207515167097
21,0.10483027598164181,0.0011344526418156516,0.024887345444879312,0.002860618463708089,4.0639033326095785e-07,134.1570355169368,0.00011237126766691452,0.5686433232805426
22,0.1158909277528826,0.0009771917580275989,0.023518263636336623,0.002576920143600653,4.214518873866908e-06,388.4322680988881,0.0012070106544261768,0.6103207642085514
23,0.1615824136129726,0.0013696159550038783,0.021041645475176028,0.003411336161718465,0.00011086890290737148,721.3917569311062,0.00011613224558898322,0.5148052238379515
24,0.6381165742332753,0.0014314043413918187,0.022052962466502773,0.0014154293343593821,0.040701428264954244,140.37239987405326,0.07241015979885608,0.3728197088588308
25,0.14008606678616856,0.0011941748611569152,0.023928715622413665,0.002644238337410687,4.939002536431644e-05,1083.2216392069972,0.0005730910031479782,0.5649889188194405
26,0.14083727793234316,0.0013021094876336204,0.02475779156973005,0.003793820062579431,1.7886299410927588e-05,161.15720240414396,3.8997224026152864e-07,0.5337402886609602
27,0.160294203637467,0.0010453686928769456,0.0238734272332014,0.0027073506732772845,0.00011086890290737148,205.55437629582383,0.003155531435297472,0.3915560034289503
28,0.14908435357933597,0.0012513827248702553,0.022796069111259552,0.0025197462001999267,0.00011056833945287641,283.87811707837733,0.00013609490560533572,0.40241161725212715
29,0.06854696965740814,0.001238428271761861,0.02480441285903653,0.003878810771042554,7.916210219579334e-06,51.5518990112573,8.590306296452406e-09,0.5466415009456258
30,0.6767697983068841,0.0012556272041890338,0.02199794269339797,0.002638990937324845,0.040701428264954244,162.91494787576457,8.590306296452406e-09,0.5647120384447339
31,0.12370513457208827,0.0014445080551025009,0.021776747443425577,0.0023549660136991486,1.7664675478788923e-05,142.0488637772462,0.01005740146238467,0.38403825972207134
32,0.05670542389566613,0.001247216395261802,0.023845728440286845,0.0031865164277726,4.821084752873536e-05,243.84938934946325,0.0019529378122261978,0.4643014835749867
33,0.8757567686162263,0.0013341496429277724,0.025106558861918593,0.0028939343224504924,0.07417607302612964,1056.4159647618999,6.181804292480747e-08,0.644714144413444
34,0.16079011251601677,0.0010794360591753103,0.025649853954542494,0.0033970689779017752,0.00011026844638597173,1088.3988971118958,3.527974675142549e-05,0.564767803185505
35,0.1301875694726057,0.0011885806240629507,0.020640382423026293,0.002944792035499008,1.7664675478788923e-05,355.47833077076615,0.0019529378122261978,0.48422786914160965
36,0.13197464458831787,0.0015406466074747577,0.02240292132892737,0.0031844881207878178,1.7664675478788923e-05,140.89086402566002,0.0002739900945401146,0.5037051918488273
37,0.15183627563702387,0.00113690062933447,0.024194258447510365,0.003856374572516713,5.0039486728504404e-05,11001.372204138723,6.140897027718457e-06,0.5212436026645749
38,0.12369528342865088,0.0013200846320092139,0.02592343284606613,0.0026380377047805054,1.7664675478788923e-05,312.5683717733544,2.648812453779447e-07,0.5743755035173483
39,0.121959434087445,0.0012624282813680303,0.023119089178199274,0.004105759387164461,4.214518873866908e-06,165.01484830450156,1.2948911072385527e-08,0.4029034492627316
40,0.8022728498685587,0.0015923618283987435,0.02369227354630537,0.002795997450346124,0.06164708032300949,25.435176940798385,7.713830812598116e-09,0.5279425537315873
41,0.15178972284190195,0.0017171003155298735,0.024244581234486397,0.002575766499729399,0.00011056833945287641,314.7042114409155,0.004861383091463275,0.48070562050877097
42,0.10697888732011074,0.0015975726499636897,0.023024270714330285,0.002982090917479084,4.0639033326095785e-07,12.26926063308125,0.005926463081503831,0.585343978136389
43,0.14551291441630165,0.0014908355140051427,0.024978566628739374,0.003126624244526434,4.955174654309068e-05,7910.8142290339365,0.0005773060740038384,0.5269708343650008
44,0.052079127136365755,0.0012601759805866252,0.025259645087193257,0.0038852943127599517,9.560550427377972e-05,86.90592288795035,0.00011356979487660934,0.4554131277169451
45,0.15392166322109807,0.0011535864844137759,0.02185381506249867,0.0028534386569903114,0.00011117013795944328,10187.402586518681,0.00025499433148025864,0.6294771322969757
46,0.04881801430920226,0.0011188401109042023,0.02064491872188451,0.0034850300820677416,0.0001737335641931024,647.1314226023675,0.007072523367110869,0.4136878928017652
47,0.05196326982781372,0.001290146851812253,0.02499015890953626,0.0027136630062846536,9.560550427377972e-05,178.67042720005142,0.031421141075122734,0.4770196845125165
48,0.12351211675638005,0.0006971877925489874,0.022263122216760124,0.0023373346337807873,1.7664675478788923e-05,192.30506509301233,0.008835987532839588,0.5028915101929509
49,0.13281393399028607,0.0014437068394578083,0.0211917476714356,0.003291987524719128,1.7812179757326227e-05,594.0736820626958,0.000281445536201215,0.5029501399222415
50,0.055696462628304556,0.0013747001678058146,0.022816696125683433,0.003732453465821199,4.834557226142648e-05,356.5470858999229,0.00025499433148025864,0.560450144178715
51,0.14731803971073476,0.001640788350129214,0.022491034428282337,0.0033025396400458117,4.971389656698631e-05,1056.4159647618999,0.00013512484921610564,0.44263274721424095
52,0.12691934050126394,0.0008555922125757889,0.02421643120588133,0.002721688841285148,1.773830531995365e-05,219.50948110997075,0.0002565776610753243,0.5782108725692907
53,0.14671606961440792,0.0014151024749942931,0.02744448805138041,0.003461535715067997,4.971389656698631e-05,20.622732469736086,0.0011165406282974263,0.5149773703878617
54,0.1585406553063365,0.0008269767355560973,0.023639104607010273,0.0035807636068198425,0.00011086890290737148,14.619866448542444,6.463454003984098e-08,0.6134503114417994
55,0.05561454228103206,0.0008935388124716758,0.023678273512871075,0.0029095417712704597,4.807637687951027e-05,193.2844797881441,0.023758201920232584,0.47018563088135623
56,0.1562451910678277,0.0015712726668278012,0.022130732836016062,0.002981382566200337,0.00011086890290737148,951.9701840001186,0.00011237126766691452,0.5335134066170383
57,0.154540250250022,0.0015988434932315003,0.020740355792749927,0.0026730789254923665,0.00011056833945287641,16362.817995809679,0.005907872677787092,0.5516732530889256
58,0.16367161832794128,0.001995807123766108,0.023142951380542082,0.003270432067883558,0.00011056833945287641,315.6242772546635,6.271760252655438e-06,0.6131856160019928
59,0.9120490166565045,0.0015546217912269032,0.023328240278868734,0.002004282716521884,0.08823082946556104,140.89086402566002,6.050001950753402e-06,0.5784294258702962
60,0.05218178994379567,0.00167785417369142,0.020470898172891976,0.0033722917521285256,9.538476784762943e-05,1627.1881900760927,0.001968417417880402,0.5216016553050471
61,0.22519259764724434,0.0009340409387619255,0.02294504565396883,0.0031071268550089356,0.0009068094221069582,29.777513372970322,0.00025499433148025864,0.6131856160019928
62,1.248987050811804,0.0012731507503606914,0.02448184152769945,0.0023600160325454754,0.16024627712868084,17.47707976388765,0.00028315381878745983,0.53842740488965
63,0.11348615266042612,0.0005490433692230626,0.021864603171812082,0.0027972183602736128,4.214518873866908e-06,17.582529738199113,0.0031507589831789814,0.50920612226589
64,0.13777859372957557,0.0012671617042026974,0.021812769259769146,0.0026119287446056327,4.939002536431644e-05,594.0736820626958,0.0005688961628698016,0.6608660395363848
65,0.04693002495302898,0.0011595620777718931,0.02447331068328148,0.00405767909068191,0.00017339462885455496,8527.202004806068,1.4843981272350362e-06,0.5335134066170383
