Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps
15548,Bugguide.net,2014,Hippodamia parenthesis,37.137877,-82.814908,0.0,Kentucky,"(37.137877, -82.814908)"
15907,The Lost Ladybugs,2014,Hippodamia parenthesis,39.5744781,-76.992561,0.0,Maryland,"(39.5744781, -76.992561)"
16201,I-naturalist,2014,Hippodamia parenthesis,44.466636,-93.178975,0.0,Minnesota,"(44.466636, -93.178975)"
16304,The Lost Ladybugs,2014,Hippodamia parenthesis,47.63,-92.863333,0.0,Minnesota,"(47.63, -92.863333)"
16376,The Lost Ladybugs,2014,Hippodamia parenthesis,42.8500785,-106.32778,0.0,Wyoming,"(42.8500785, -106.32778)"
16403,The Lost Ladybugs,2014,Hippodamia parenthesis,44.1531715,-87.568367,0.0,Wisconsin,"(44.1531715, -87.568367)"
16532,Bugguide.net,2014,Hippodamia parenthesis,42.587072,-72.573941,0.0,Massachusetts,"(42.587072, -72.573941)"
16797,The Lost Ladybugs,2014,Hippodamia parenthesis,43.7693901,-103.60193,0.0,South Dakota,"(43.7693901, -103.60193)"
16898,The Lost Ladybugs,2014,Hippodamia parenthesis,46.5897598,-112.0212,0.0,Montana,"(46.5897598, -112.0212)"
16910,Bugguide.net,2014,Hippodamia parenthesis,41.03164,-91.963376,0.0,Iowa,"(41.03164, -91.963376)"
16939,Bugguide.net,2014,Hippodamia parenthesis,40.06767,-76.281219,0.0,Pennsylvania,"(40.06767, -76.281219)"
17011,The Lost Ladybugs,2014,Hippodamia parenthesis,38.8334312,-104.8218,0.0,Colorado,"(38.8334312, -104.8218)"
17146,Museum of Southwestern Biology,2014,Hippodamia parenthesis,35.923057556152344,-106.50055694580078,10.0,New Mexico,"(35.923057556152344, -106.50055694580078)"
17223,I-naturalist,2014,Hippodamia parenthesis,41.3505719814,-81.3677501678,494.0,Ohio,"(41.3505719814, -81.3677501678)"
17229,"University of New Mexico, Museum of Southwestern Biology, Arthropod Division",2014,Hippodamia parenthesis,35.923055999103255,-106.500556,0.0,New Mexico,"(35.923055999103255, -106.500556)"
17389,The Lost Ladybugs,2014,Hippodamia parenthesis,42.9194,-71.4065,0.0,New Hampshire,"(42.9194, -71.4065)"
17430,The Lost Ladybugs,2014,Hippodamia parenthesis,38.8417663,-104.84572,0.0,Colorado,"(38.8417663, -104.84572)"
17433,The Lost Ladybugs,2014,Hippodamia parenthesis,38.9341583,-104.60948,0.0,Colorado,"(38.9341583, -104.60948)"
17444,The Lost Ladybugs,2014,Hippodamia parenthesis,40.3062095,-105.07916,0.0,Colorado,"(40.3062095, -105.07916)"
17473,I-naturalist,2014,Hippodamia parenthesis,38.2844889844,-104.6096992493,122.0,Colorado,"(38.2844889844, -104.6096992493)"
17557,The Lost Ladybugs,2014,Hippodamia parenthesis,39.033,-104.471,0.0,Colorado,"(39.033, -104.471)"
17596,The Lost Ladybugs,2014,Hippodamia parenthesis,39.7428703,-105.51972,0.0,Colorado,"(39.7428703, -105.51972)"
17613,The Lost Ladybugs,2014,Hippodamia parenthesis,38.5625,-104.3437,0.0,Colorado,"(38.5625, -104.3437)"
17625,The Lost Ladybugs,2014,Hippodamia parenthesis,38.533,-104.411,0.0,Colorado,"(38.533, -104.411)"
18206,,2014,Hippodamia parenthesis,49.0,-106.56,0.0,,"(49.0, -106.56)"
18443,European Molecular Biology Laboratory (EMBL),2014,Hippodamia parenthesis,49.0,-106.55999755859376,0.0,,"(49.0, -106.55999755859376)"
18713,The Lost Ladybugs,2015,Hippodamia parenthesis,47.21882,-92.62096,0.0,Minnesota,"(47.21882, -92.62096)"
18833,The Lost Ladybugs,2015,Hippodamia parenthesis,46.1304206,-112.95333,0.0,Montana,"(46.1304206, -112.95333)"
18932,I-naturalist,2015,Hippodamia parenthesis,42.4169966667,-103.7582466667,0.0,Nebraska,"(42.4169966667, -103.7582466667)"
18967,The Lost Ladybugs,2015,Hippodamia parenthesis,47.2862,-92.62926,0.0,Minnesota,"(47.2862, -92.62926)"
18993,The Lost Ladybugs,2015,Hippodamia parenthesis,47.18333,-92.60223,0.0,Minnesota,"(47.18333, -92.60223)"
19005,I-naturalist,2015,Hippodamia parenthesis,44.501709,-93.029329,0.0,Minnesota,"(44.501709, -93.029329)"
19040,Bugguide.net,2015,Hippodamia parenthesis,40.612365,-120.720234,0.0,California,"(40.612365, -120.720234)"
19049,Bugguide.net,2015,Hippodamia parenthesis,37.853807,-118.961375,0.0,California,"(37.853807, -118.961375)"
19697,Bugguide.net,2015,Hippodamia parenthesis,40.440569,-79.959705,0.0,Pennsylvania,"(40.440569, -79.959705)"
20111,Bugguide.net,2015,Hippodamia parenthesis,40.252908,-74.711654,0.0,New Jersey,"(40.252908, -74.711654)"
20398,I-naturalist,2015,Hippodamia parenthesis,41.105181,-81.41305,187.0,Ohio,"(41.105181, -81.41305)"
20818,Bugguide.net,2015,Hippodamia parenthesis,39.726287,-104.965486,0.0,Colorado,"(39.726287, -104.965486)"
21426,I-naturalist,2015,Hippodamia parenthesis,33.6458166667,-116.59693,0.0,California,"(33.6458166667, -116.59693)"
21741,The Lost Ladybugs,2015,Hippodamia parenthesis,38.9341583,-104.60948,0.0,Colorado,"(38.9341583, -104.60948)"
21869,Bugguide.net,2015,Hippodamia parenthesis,42.587072,-72.573941,0.0,Massachusetts,"(42.587072, -72.573941)"
21892,,2015,Hippodamia parenthesis,49.77,-100.63,0.0,,"(49.77, -100.63)"
21897,,2015,Hippodamia parenthesis,50.98,-107.14,0.0,,"(50.98, -107.14)"
21902,,2015,Hippodamia parenthesis,50.94,-113.99,0.0,,"(50.94, -113.99)"
22046,The Lost Ladybugs,2015,Hippodamia parenthesis,38.8334312,-104.8218,0.0,Colorado,"(38.8334312, -104.8218)"
22119,I-naturalist,2015,Hippodamia parenthesis,40.424845,-105.220236,5.0,Colorado,"(40.424845, -105.220236)"
22140,The Lost Ladybugs,2015,Hippodamia parenthesis,37.3474617,-108.29113,0.0,Colorado,"(37.3474617, -108.29113)"
22145,I-naturalist,2015,Hippodamia parenthesis,38.826427,-104.88079,0.0,Colorado,"(38.826427, -104.88079)"
22185,Bugguide.net,2015,Hippodamia parenthesis,41.572127,-90.578862,0.0,Iowa,"(41.572127, -90.578862)"
22252,Bugguide.net,2015,Hippodamia parenthesis,40.136824,-88.216752,0.0,Illinois,"(40.136824, -88.216752)"
22265,I-naturalist,2015,Hippodamia parenthesis,40.7156427869,-93.7643243153,140.0,Iowa,"(40.7156427869, -93.7643243153)"
22299,I-naturalist,2015,Hippodamia parenthesis,40.131933,-88.29027,232.0,Illinois,"(40.131933, -88.29027)"
22325,The Lost Ladybugs,2015,Hippodamia parenthesis,38.8417663,-104.84572,0.0,Colorado,"(38.8417663, -104.84572)"
22341,Centre for Biodiversity Genomics,2015,Hippodamia parenthesis,50.98,-107.13,0.0,Saskatchewan,"(50.98, -107.13)"
22349,,2015,Hippodamia parenthesis,50.98,-107.135,0.0,Saskatchewan,"(50.98, -107.135)"
22506,"University of Guelph, Centre for Biodiversity Genomics",2015,Hippodamia parenthesis,50.97999954223633,-107.12999725341795,0.0,Saskatchewan,"(50.97999954223633, -107.12999725341795)"
22600,"University of Guelph, Centre for Biodiversity Genomics",2015,Hippodamia parenthesis,49.7599983215332,-100.62000274658205,0.0,Manitoba,"(49.7599983215332, -100.62000274658205)"
22654,Centre for Biodiversity Genomics,2015,Hippodamia parenthesis,49.76,-100.62,0.0,Manitoba,"(49.76, -100.62)"
22675,,2015,Hippodamia parenthesis,49.767,-100.628,0.0,Manitoba,"(49.767, -100.628)"
22758,"University of Guelph, Centre for Biodiversity Genomics",2015,Hippodamia parenthesis,50.93999862670898,-113.98999786376952,0.0,Alberta,"(50.93999862670898, -113.98999786376952)"
22837,,2015,Hippodamia parenthesis,44.253,-78.415,0.0,Ontario,"(44.253, -78.415)"
22842,,2015,Hippodamia parenthesis,50.941,-113.991,0.0,Alberta,"(50.941, -113.991)"
22844,Centre for Biodiversity Genomics,2015,Hippodamia parenthesis,50.94,-113.99,0.0,Alberta,"(50.94, -113.99)"
22849,I-naturalist,2015,Hippodamia parenthesis,44.313531387,-78.3138942719,122.0,,"(44.313531387, -78.3138942719)"
23024,,2015,Hippodamia parenthesis,43.5187,-80.1709,0.0,Ontario,"(43.5187, -80.1709)"
23104,European Molecular Biology Laboratory (EMBL),2015,Hippodamia parenthesis,49.77000045776367,-100.62999725341795,0.0,,"(49.77000045776367, -100.62999725341795)"
23125,European Molecular Biology Laboratory (EMBL),2015,Hippodamia parenthesis,50.93999862670898,-113.98999786376952,0.0,,"(50.93999862670898, -113.98999786376952)"
23294,The Lost Ladybugs,2015,Hippodamia parenthesis,46.383377,-71.430193,0.0,Quebec,"(46.383377, -71.430193)"
23301,The Lost Ladybugs,2015,Hippodamia parenthesis,46.384576,-71.432848,0.0,Quebec,"(46.384576, -71.432848)"
23345,European Molecular Biology Laboratory (EMBL),2015,Hippodamia parenthesis,50.97999954223633,-107.13999938964844,0.0,,"(50.97999954223633, -107.13999938964844)"
23361,The Lost Ladybugs,2015,Hippodamia parenthesis,46.624203,-71.497819,0.0,Quebec,"(46.624203, -71.497819)"
23567,The Lost Ladybugs,2016,Hippodamia parenthesis,47.45706,-92.52196,0.0,Minnesota,"(47.45706, -92.52196)"
24404,I-naturalist,2016,Hippodamia parenthesis,43.426086225,-85.7396716024,294.0,Michigan,"(43.426086225, -85.7396716024)"
24479,The Lost Ladybugs,2016,Hippodamia parenthesis,41.3107986,-105.59031,0.0,Wyoming,"(41.3107986, -105.59031)"
24511,The Lost Ladybugs,2016,Hippodamia parenthesis,41.172451,-71.557807,0.0,Rhode Island,"(41.172451, -71.557807)"
25373,I-naturalist,2016,Hippodamia parenthesis,36.837209,-108.000093,0.0,New Mexico,"(36.837209, -108.000093)"
25449,The Lost Ladybugs,2016,Hippodamia parenthesis,42.3316307,-73.611968,0.0,New York,"(42.3316307, -73.611968)"
25524,The Lost Ladybugs,2016,Hippodamia parenthesis,42.8854408,-78.878463,0.0,New York,"(42.8854408, -78.878463)"
25547,I-naturalist,2016,Hippodamia parenthesis,41.394495,-95.953144,55.0,Nebraska,"(41.394495, -95.953144)"
25601,The Lost Ladybugs,2016,Hippodamia parenthesis,47.08933,-104.70608,0.0,Montana,"(47.08933, -104.70608)"
25641,I-naturalist,2016,Hippodamia parenthesis,48.958101,-113.891637,0.0,Montana,"(48.958101, -113.891637)"
25763,I-naturalist,2016,Hippodamia parenthesis,42.558375,-73.654656,15.0,New York,"(42.558375, -73.654656)"
25778,I-naturalist,2016,Hippodamia parenthesis,41.356505,-81.6940916667,0.0,Ohio,"(41.356505, -81.6940916667)"
25984,Bugguide.net,2016,Hippodamia parenthesis,42.46415,-76.48114,0.0,New York,"(42.46415, -76.48114)"
26055,I-naturalist,2016,Hippodamia parenthesis,41.4130877,-73.8650795,188.0,New York,"(41.4130877, -73.8650795)"
26810,I-naturalist,2016,Hippodamia parenthesis,44.4775858853,-77.313245236,4.0,,"(44.4775858853, -77.313245236)"
27229,,2016,Hippodamia parenthesis,44.253,-78.415,0.0,Ontario,"(44.253, -78.415)"
27353,I-naturalist,2016,Hippodamia parenthesis,44.6195805595,-63.5063805431,344.0,,"(44.6195805595, -63.5063805431)"
28245,I-naturalist,2016,Hippodamia parenthesis,41.505363,-121.112874,99.0,California,"(41.505363, -121.112874)"
29021,I-naturalist,2016,Hippodamia parenthesis,51.3521527778,-105.2159111111,0.0,,"(51.3521527778, -105.2159111111)"
29074,I-naturalist,2016,Hippodamia parenthesis,38.2845844895,-104.6099780952,61.0,Colorado,"(38.2845844895, -104.6099780952)"
29137,I-naturalist,2016,Hippodamia parenthesis,39.4746483816,-107.2234036123,5.0,Colorado,"(39.4746483816, -107.2234036123)"
29700,The Lost Ladybugs,2016,Hippodamia parenthesis,39.1205711,-104.16786,0.0,Colorado,"(39.1205711, -104.16786)"
33505,I-naturalist,2017,Hippodamia parenthesis,42.4773830086,-83.9959716797,31.0,Michigan,"(42.4773830086, -83.9959716797)"
33510,I-naturalist,2017,Hippodamia parenthesis,44.660844,-83.405247,7.0,Michigan,"(44.660844, -83.405247)"
34977,I-naturalist,2017,Hippodamia parenthesis,49.6314703465,-109.8747396469,61.0,,"(49.6314703465, -109.8747396469)"
35407,I-naturalist,2017,Hippodamia parenthesis,41.3738725149,-71.9529201743,5.0,Connecticut,"(41.3738725149, -71.9529201743)"
35503,Bugguide.net,2017,Hippodamia parenthesis,40.058094,-105.195154,0.0,Colorado,"(40.058094, -105.195154)"
35572,I-naturalist,2017,Hippodamia parenthesis,45.752993767,-64.7358319942,8.0,,"(45.752993767, -64.7358319942)"
35610,I-naturalist,2017,Hippodamia parenthesis,45.5934474011,-64.9526253472,75.0,,"(45.5934474011, -64.9526253472)"
35693,I-naturalist,2017,Hippodamia parenthesis,50.6730072475,-120.3680133793,418.0,,"(50.6730072475, -120.3680133793)"
36559,I-naturalist,2017,Hippodamia parenthesis,51.1808350971,-97.6294898322,500.0,,"(51.1808350971, -97.6294898322)"
36607,I-naturalist,2017,Hippodamia parenthesis,46.0476186369,-66.0501480103,15.0,,"(46.0476186369, -66.0501480103)"
38131,Bugguide.net,2017,Hippodamia parenthesis,41.52351,-87.086655,0.0,Indiana,"(41.52351, -87.086655)"
38346,I-naturalist,2017,Hippodamia parenthesis,41.3587413824,-88.1611046791,15.0,Illinois,"(41.3587413824, -88.1611046791)"
38364,I-naturalist,2017,Hippodamia parenthesis,46.1129991518,-64.821857214,8.0,,"(46.1129991518, -64.821857214)"
38423,I-naturalist,2017,Hippodamia parenthesis,40.3398264603,-105.5669483542,8.0,Colorado,"(40.3398264603, -105.5669483542)"
38425,I-naturalist,2017,Hippodamia parenthesis,38.872773,-104.8715128,50.0,Colorado,"(38.872773, -104.8715128)"
38457,I-naturalist,2017,Hippodamia parenthesis,38.912688,-104.855335,413.0,Colorado,"(38.912688, -104.855335)"
38471,I-naturalist,2017,Hippodamia parenthesis,38.915667,-104.854218,0.0,Colorado,"(38.915667, -104.854218)"
38549,I-naturalist,2017,Hippodamia parenthesis,40.1717967345,-105.2152076499,188.0,Colorado,"(40.1717967345, -105.2152076499)"
38564,I-naturalist,2017,Hippodamia parenthesis,39.9407055184,-105.2644729614,142.0,Colorado,"(39.9407055184, -105.2644729614)"
38598,I-naturalist,2017,Hippodamia parenthesis,39.7196489231,-105.1398038864,172.0,Colorado,"(39.7196489231, -105.1398038864)"
38618,I-naturalist,2017,Hippodamia parenthesis,40.1716856328,-105.2152490616,31.0,Colorado,"(40.1716856328, -105.2152490616)"
38755,I-naturalist,2017,Hippodamia parenthesis,42.2405757778,-83.0418992043,31.0,,"(42.2405757778, -83.0418992043)"
39540,I-naturalist,2017,Hippodamia parenthesis,39.7719955444,-80.0060119629,0.0,Pennsylvania,"(39.7719955444, -80.0060119629)"
39550,I-naturalist,2017,Hippodamia parenthesis,40.7979240417,-77.9985809326,0.0,Pennsylvania,"(40.7979240417, -77.9985809326)"
39666,Bugguide.net,2017,Hippodamia parenthesis,40.887275,-77.834459,0.0,Pennsylvania,"(40.887275, -77.834459)"
40643,I-naturalist,2017,Hippodamia parenthesis,42.0220716667,-74.0755183333,0.0,New York,"(42.0220716667, -74.0755183333)"
40888,I-naturalist,2017,Hippodamia parenthesis,35.5944433917,-105.2254735865,8.0,New Mexico,"(35.5944433917, -105.2254735865)"
41192,Bugguide.net,2017,Hippodamia parenthesis,42.629202,-97.854462,0.0,Nebraska,"(42.629202, -97.854462)"
41651,I-naturalist,2017,Hippodamia parenthesis,43.2507516667,-71.7377966667,0.0,New Hampshire,"(43.2507516667, -71.7377966667)"
41652,I-naturalist,2017,Hippodamia parenthesis,43.437947603,-71.2121871673,5.0,New Hampshire,"(43.437947603, -71.2121871673)"
41996,I-naturalist,2017,Hippodamia parenthesis,46.7988428968,-96.1220347881,8.0,Minnesota,"(46.7988428968, -96.1220347881)"
42147,I-naturalist,2017,Hippodamia parenthesis,46.2966283333,-93.8230366667,0.0,Minnesota,"(46.2966283333, -93.8230366667)"
42345,I-naturalist,2017,Hippodamia parenthesis,43.267600568,-79.9344268884,31.0,,"(43.267600568, -79.9344268884)"
42747,I-naturalist,2017,Hippodamia parenthesis,41.4113283333,-81.3636783333,0.0,Ohio,"(41.4113283333, -81.3636783333)"
43034,I-naturalist,2017,Hippodamia parenthesis,43.78692,-99.33918,0.0,South Dakota,"(43.78692, -99.33918)"
43035,I-naturalist,2017,Hippodamia parenthesis,43.85315,-101.203895,0.0,South Dakota,"(43.85315, -101.203895)"
43168,I-naturalist,2018,Hippodamia parenthesis,39.5722,-82.0423,0.0,Ohio,"(39.5722, -82.0423)"
43459,I-naturalist,2018,Hippodamia parenthesis,38.37482888,-84.42050125,9.0,Kentucky,"(38.37482888, -84.42050125)"
43737,I-naturalist,2018,Hippodamia parenthesis,41.30039006,-84.74354111,4.0,Ohio,"(41.30039006, -84.74354111)"
43798,I-naturalist,2018,Hippodamia parenthesis,41.1402520592,-81.8744358365,15.0,Ohio,"(41.1402520592, -81.8744358365)"
44024,I-naturalist,2018,Hippodamia parenthesis,42.2884535278,-88.3719933406,5.0,Illinois,"(42.2884535278, -88.3719933406)"
44183,I-naturalist,2018,Hippodamia parenthesis,43.1275237915,-96.2069133247,15.0,Iowa,"(43.1275237915, -96.2069133247)"
44280,I-naturalist,2018,Hippodamia parenthesis,37.8028431096,-97.6448348165,65.0,Kansas,"(37.8028431096, -97.6448348165)"
45108,I-naturalist,2018,Hippodamia parenthesis,35.1883916667,-111.644495,10.0,Arizona,"(35.1883916667, -111.644495)"
45240,I-naturalist,2018,Hippodamia parenthesis,32.668858,-109.87756,0.0,Arizona,"(32.668858, -109.87756)"
46752,I-naturalist,2018,Hippodamia parenthesis,44.664831,-73.348248,2.0,Vermont,"(44.664831, -73.348248)"
47010,I-naturalist,2018,Hippodamia parenthesis,44.3815216667,-72.88678,10.0,Vermont,"(44.3815216667, -72.88678)"
47226,I-naturalist,2018,Hippodamia parenthesis,44.5840707039,-104.7095077816,44.0,Wyoming,"(44.5840707039, -104.7095077816)"
48592,I-naturalist,2018,Hippodamia parenthesis,40.7622184753,-77.618347168,0.0,Pennsylvania,"(40.7622184753, -77.618347168)"
49156,I-naturalist,2018,Hippodamia parenthesis,43.2894133333,-81.7987583333,0.0,,"(43.2894133333, -81.7987583333)"
49162,I-naturalist,2018,Hippodamia parenthesis,43.288775,-81.7992733333,0.0,,"(43.288775, -81.7992733333)"
49558,I-naturalist,2018,Hippodamia parenthesis,45.1339195,-93.1479195,5.0,Minnesota,"(45.1339195, -93.1479195)"
49593,I-naturalist,2018,Hippodamia parenthesis,46.7976421304,-92.088972861,5.0,Minnesota,"(46.7976421304, -92.088972861)"
49609,I-naturalist,2018,Hippodamia parenthesis,45.4041671753,-93.186668396,0.0,Minnesota,"(45.4041671753, -93.186668396)"
49777,I-naturalist,2018,Hippodamia parenthesis,43.2446416667,-81.8817983333,0.0,,"(43.2446416667, -81.8817983333)"
49793,I-naturalist,2018,Hippodamia parenthesis,44.980833992,-78.6220590297,252.0,,"(44.980833992, -78.6220590297)"
50244,I-naturalist,2018,Hippodamia parenthesis,44.52263566,-68.54156521,165.0,Maine,"(44.52263566, -68.54156521)"
50249,I-naturalist,2018,Hippodamia parenthesis,45.2100868056,-70.7909249167,0.0,Maine,"(45.2100868056, -70.7909249167)"
51947,I-naturalist,2018,Hippodamia parenthesis,44.614035,-79.0595983333,0.0,,"(44.614035, -79.0595983333)"
52471,The Lost Ladybugs,2018,Hippodamia parenthesis,47.81845,-92.24051,0.0,Minnesota,"(47.81845, -92.24051)"
52791,I-naturalist,2018,Hippodamia parenthesis,43.4394348266,-80.5353074205,72.0,,"(43.4394348266, -80.5353074205)"
53623,I-naturalist,2018,Hippodamia parenthesis,47.60961824,-103.376604019,143.0,North Dakota,"(47.60961824, -103.376604019)"
53697,I-naturalist,2018,Hippodamia parenthesis,49.7404533333,-112.8670366667,10.0,,"(49.7404533333, -112.8670366667)"
53720,I-naturalist,2018,Hippodamia parenthesis,43.08698306,-79.08523215,9.0,,"(43.08698306, -79.08523215)"
54688,I-naturalist,2018,Hippodamia parenthesis,42.708118,-103.009002,24.0,Nebraska,"(42.708118, -103.009002)"
54734,I-naturalist,2018,Hippodamia parenthesis,40.8209719404,-96.7261528056,22.0,Nebraska,"(40.8209719404, -96.7261528056)"
54961,I-naturalist,2018,Hippodamia parenthesis,40.3044571667,-74.6956231389,0.0,New Jersey,"(40.3044571667, -74.6956231389)"
55318,I-naturalist,2018,Hippodamia parenthesis,50.5659258692,-104.7204220009,6.0,,"(50.5659258692, -104.7204220009)"
56267,I-naturalist,2018,Hippodamia parenthesis,35.8809666667,-106.30368,5.0,New Mexico,"(35.8809666667, -106.30368)"
56373,I-naturalist,2018,Hippodamia parenthesis,43.0811624166,-77.6658538104,4.0,New York,"(43.0811624166, -77.6658538104)"
57239,I-naturalist,2018,Hippodamia parenthesis,39.8255823623,-105.09752835,14.0,Colorado,"(39.8255823623, -105.09752835)"
57254,I-naturalist,2018,Hippodamia parenthesis,39.9831366667,-105.2400133333,10.0,Colorado,"(39.9831366667, -105.2400133333)"
57286,I-naturalist,2018,Hippodamia parenthesis,39.7054966667,-104.99862,10.0,Colorado,"(39.7054966667, -104.99862)"
59880,I-naturalist,2018,Hippodamia parenthesis,39.65678,-104.9141166667,0.0,Colorado,"(39.65678, -104.9141166667)"
59959,I-naturalist,2018,Hippodamia parenthesis,39.98323,-105.24012,5.0,Colorado,"(39.98323, -105.24012)"
59961,I-naturalist,2018,Hippodamia parenthesis,39.9856133333,-105.240555,5.0,Colorado,"(39.9856133333, -105.240555)"
60079,I-naturalist,2018,Hippodamia parenthesis,39.6240882874,-104.8306274414,0.0,Colorado,"(39.6240882874, -104.8306274414)"
60414,I-naturalist,2018,Hippodamia parenthesis,39.9639283333,-105.2362883333,5.0,Colorado,"(39.9639283333, -105.2362883333)"
60486,I-naturalist,2018,Hippodamia parenthesis,40.4053232276,-105.0968952914,61.0,Colorado,"(40.4053232276, -105.0968952914)"
