Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps
92471,I-naturalist,2020,Hippodamia parenthesis,33.624377,-116.614523,0.0,California,"(33.624377, -116.614523)"
94869,I-naturalist,2020,Hippodamia parenthesis,47.0563053341,-79.7787161365,28.0,,"(47.0563053341, -79.7787161365)"
94894,I-naturalist,2020,Hippodamia parenthesis,51.1382432002,-114.1675062105,153.0,,"(51.1382432002, -114.1675062105)"
95105,I-naturalist,2020,Hippodamia parenthesis,45.1688713,-73.6815322,184.0,,"(45.1688713, -73.6815322)"
95361,I-naturalist,2020,Hippodamia parenthesis,50.6805566667,-121.457465,0.0,,"(50.6805566667, -121.457465)"
95965,I-naturalist,2020,Hippodamia parenthesis,46.9268746784,-71.1967891284,15.0,,"(46.9268746784, -71.1967891284)"
95992,I-naturalist,2020,Hippodamia parenthesis,50.9083892458,-114.0180323853,278.0,,"(50.9083892458, -114.0180323853)"
96442,I-naturalist,2020,Hippodamia parenthesis,45.3503781098,-122.6066504046,89.0,Oregon,"(45.3503781098, -122.6066504046)"
96684,I-naturalist,2020,Hippodamia parenthesis,50.9156197018,-113.9718161507,65.0,,"(50.9156197018, -113.9718161507)"
96706,I-naturalist,2020,Hippodamia parenthesis,50.97468278,-114.03089171,12.0,,"(50.97468278, -114.03089171)"
96741,I-naturalist,2020,Hippodamia parenthesis,43.4403105,-80.0129605997,0.0,,"(43.4403105, -80.0129605997)"
96924,I-naturalist,2020,Hippodamia parenthesis,52.258793711,-113.7883910537,180.0,,"(52.258793711, -113.7883910537)"
97277,I-naturalist,2020,Hippodamia parenthesis,50.915575805,-113.9719362142,65.0,,"(50.915575805, -113.9719362142)"
97323,I-naturalist,2020,Hippodamia parenthesis,51.038026,-113.8398399722,0.0,,"(51.038026, -113.8398399722)"
97332,I-naturalist,2020,Hippodamia parenthesis,51.037807,-113.840247,0.0,,"(51.037807, -113.840247)"
97679,I-naturalist,2020,Hippodamia parenthesis,40.799150016,-77.8923960451,169.0,Pennsylvania,"(40.799150016, -77.8923960451)"
