Unnamed: 0.1,Source,Year,Species,Latitude,Longitude,public_positional_accuracy,State,gps
2316,The Lost Ladybugs,2009,Coccinella novemnotata,44.8512305,-123.18676,0.0,Oregon,"(44.8512305, -123.18676)"
2525,The Lost Ladybugs,2009,Coccinella novemnotata,41.7354861,-111.83438,0.0,Utah,"(41.7354861, -111.83438)"
2568,Bugguide.net,2009,Coccinella novemnotata,35.406314,-110.256683,0.0,Arizona,"(35.406314, -110.256683)"
2909,The Lost Ladybugs,2009,Coccinella novemnotata,38.9797141,-105.35749,0.0,Colorado,"(38.9797141, -105.35749)"
2942,The Lost Ladybugs,2009,Coccinella novemnotata,39.035545,-104.29718,0.0,Colorado,"(39.035545, -104.29718)"
2956,Bugguide.net,2009,Coccinella novemnotata,44.37662,-91.753095,0.0,Wisconsin,"(44.37662, -91.753095)"
2981,The Lost Ladybugs,2009,Coccinella novemnotata,34.0194543,-118.49119,0.0,California,"(34.0194543, -118.49119)"
3000,The Lost Ladybugs,2009,Coccinella novemnotata,44.3780203,-91.750711,0.0,Wisconsin,"(44.3780203, -91.750711)"
3102,The Lost Ladybugs,2009,Coccinella novemnotata,42.8804516,-115.7973,0.0,Idaho,"(42.8804516, -115.7973)"
3135,The Lost Ladybugs,2009,Coccinella novemnotata,40.0149856,-105.27054,0.0,Colorado,"(40.0149856, -105.27054)"
3198,The Lost Ladybugs,2009,Coccinella novemnotata,38.55473,-104.343,0.0,Colorado,"(38.55473, -104.343)"
3229,The Lost Ladybugs,2009,Coccinella novemnotata,43.32545,-103.26326,0.0,South Dakota,"(43.32545, -103.26326)"
3319,The Lost Ladybugs,2009,Coccinella novemnotata,43.8955436,-103.41824,0.0,South Dakota,"(43.8955436, -103.41824)"
3568,The Lost Ladybugs,2009,Coccinella novemnotata,36.114646,-115.17281,0.0,Nevada,"(36.114646, -115.17281)"
3602,The Lost Ladybugs,2009,Coccinella novemnotata,42.1887721,-120.34579,0.0,Oregon,"(42.1887721, -120.34579)"
3694,NatureServe,2009,Coccinella novemnotata,42.48771286010742,-103.75888061523438,0.0,Nebraska,"(42.48771286010742, -103.75888061523438)"
3718,Bugguide.net,2009,Coccinella novemnotata,34.08851,-118.234216,0.0,California,"(34.08851, -118.234216)"
3769,The Lost Ladybugs,2009,Coccinella novemnotata,33.7906068,-109.98871,0.0,Arizona,"(33.7906068, -109.98871)"
4381,The Lost Ladybugs,2009,Coccinella novemnotata,51.055149,-114.06243,0.0,Alberta,"(51.055149, -114.06243)"
4417,The Lost Ladybugs,2009,Coccinella novemnotata,38.8338816,-104.82136,0.0,Colorado,"(38.8338816, -104.82136)"
4418,The Lost Ladybugs,2009,Coccinella novemnotata,38.8683988,-104.75822,0.0,Colorado,"(38.8683988, -104.75822)"
4598,The Lost Ladybugs,2009,Coccinella novemnotata,34.0966764,-117.71977,0.0,California,"(34.0966764, -117.71977)"
4648,The Lost Ladybugs,2009,Coccinella novemnotata,38.9330494,-104.60858,0.0,Colorado,"(38.9330494, -104.60858)"
5712,NatureServe,2010,Coccinella novemnotata,41.54597473144531,-103.71047973632812,0.0,Nebraska,"(41.54597473144531, -103.71047973632812)"
5713,NatureServe,2010,Coccinella novemnotata,41.8506088256836,-103.70794677734376,0.0,Nebraska,"(41.8506088256836, -103.70794677734376)"
5816,The Lost Ladybugs,2010,Coccinella novemnotata,38.9290999,-104.57858,0.0,Colorado,"(38.9290999, -104.57858)"
5834,The Lost Ladybugs,2010,Coccinella novemnotata,38.8214204,-104.86151,0.0,Colorado,"(38.8214204, -104.86151)"
5918,The Lost Ladybugs,2010,Coccinella novemnotata,40.9407806,-87.454078,0.0,Indiana,"(40.9407806, -87.454078)"
6484,The Lost Ladybugs,2010,Coccinella novemnotata,34.5400242,-112.4685,0.0,Arizona,"(34.5400242, -112.4685)"
6511,The Lost Ladybugs,2010,Coccinella novemnotata,44.4431025,-91.683331,0.0,Wisconsin,"(44.4431025, -91.683331)"
6933,The Lost Ladybugs,2011,Coccinella novemnotata,38.7334177,-105.28192,0.0,Colorado,"(38.7334177, -105.28192)"
6950,The Lost Ladybugs,2011,Coccinella novemnotata,38.8338816,-104.82136,0.0,Colorado,"(38.8338816, -104.82136)"
6955,The Lost Ladybugs,2011,Coccinella novemnotata,38.9341583,-104.60948,0.0,Colorado,"(38.9341583, -104.60948)"
7149,The Lost Ladybugs,2011,Coccinella novemnotata,40.9835913,-72.141294,0.0,New York,"(40.9835913, -72.141294)"
7364,NatureServe,2011,Coccinella novemnotata,40.940460205078125,-72.68524169921875,0.0,New York,"(40.940460205078125, -72.68524169921875)"
7405,The Lost Ladybugs,2011,Coccinella novemnotata,38.833881,-104.82136,0.0,Colorado,"(38.833881, -104.82136)"
7600,Bugguide.net,2011,Coccinella novemnotata,38.865444,-104.748828,0.0,Colorado,"(38.865444, -104.748828)"
7619,The Lost Ladybugs,2011,Coccinella novemnotata,39.98568,-105.21936,0.0,Colorado,"(39.98568, -105.21936)"
7723,The Lost Ladybugs,2011,Coccinella novemnotata,38.8334312,-104.8218,0.0,Colorado,"(38.8334312, -104.8218)"
7751,The Lost Ladybugs,2011,Coccinella novemnotata,39.7391536,-104.9847,0.0,Colorado,"(39.7391536, -104.9847)"
7805,NatureServe,2011,Coccinella novemnotata,42.48771286010742,-103.75888061523438,0.0,Nebraska,"(42.48771286010742, -103.75888061523438)"
8203,The Lost Ladybugs,2011,Coccinella novemnotata,51.842407,-122.54098,0.0,British Columbia,"(51.842407, -122.54098)"
8244,USGS PWRC - Native Bee Inventory and Monitoring Lab (BIML),2011,Coccinella novemnotata,43.7773,-102.4552,0.0,South Dakota,"(43.7773, -102.4552)"
