,accuracy,precision,recall,f1,auc,brier,kappa
0,0.8921568627450981,0.8823529411764706,0.9,0.8910891089108911,0.9401923076923077,0.09760393762847325,0.7843137254901961
1,0.8921568627450981,0.8928571428571429,0.9090909090909091,0.9009009009009009,0.9547388781431334,0.08178143358434502,0.7826423866718326
2,0.8921568627450981,0.8823529411764706,0.9,0.8910891089108911,0.9473076923076923,0.09343059855428908,0.7843137254901961
3,0.8921568627450981,0.8541666666666666,0.9111111111111111,0.8817204301075269,0.9298245614035088,0.10085241619914186,0.7828106852497096
4,0.8529411764705882,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.9334622823984526,0.1271252833358546,0.7017543859649122
5,0.8627450980392157,0.8545454545454545,0.8867924528301887,0.8703703703703703,0.9141316904120139,0.11005001519295761,0.7246432703432317
6,0.8137254901960784,0.8461538461538461,0.8,0.8224299065420562,0.8822050290135397,0.14624972072417322,0.626877165960724
7,0.8823529411764706,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9247648902821316,0.10034909682876544,0.7601880877742947
8,0.8529411764705882,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.9438657407407407,0.09878095983491376,0.7065592635212888
9,0.8627450980392157,0.7962962962962963,0.9347826086956522,0.8599999999999999,0.9411878881987579,0.09563154935620385,0.7270642201834863
10,0.8333333333333334,0.8571428571428571,0.8076923076923077,0.8316831683168318,0.9021153846153845,0.12764566579165454,0.6669227814060699
11,0.8725490196078431,0.8392857142857143,0.9215686274509803,0.8785046728971961,0.9361783929257977,0.10480752952692286,0.7450980392156863
12,0.8725490196078431,0.8653846153846154,0.8823529411764706,0.8737864077669903,0.9269511726259131,0.11001326876900251,0.7450980392156863
13,0.8529411764705882,0.8627450980392157,0.8461538461538461,0.854368932038835,0.9286538461538463,0.1264604563677789,0.7058823529411764
14,0.8627450980392157,0.8461538461538461,0.88,0.8627450980392156,0.9057692307692308,0.11945465447670085,0.7255956956187548
15,0.8921568627450981,0.8909090909090909,0.9074074074074074,0.8990825688073394,0.9272762345679013,0.09836402960345758,0.7833140208574739
16,0.8137254901960784,0.8260869565217391,0.7755102040816326,0.8,0.8962264150943395,0.1346639054125764,0.6260131223465843
17,0.8431372549019608,0.8478260869565217,0.8125,0.8297872340425533,0.9359567901234568,0.1127013463544193,0.6844547563805103
18,0.8725490196078431,0.8431372549019608,0.8958333333333334,0.8686868686868686,0.935378086419753,0.10063968838792478,0.7450980392156863
19,0.8235294117647058,0.782608695652174,0.8181818181818182,0.8,0.8877351097178683,0.1361444090621821,0.6422447388932191
20,0.8823529411764706,0.9761904761904762,0.7884615384615384,0.8723404255319148,0.9311538461538461,0.10895871657499788,0.7655172413793103
21,0.9117647058823529,0.8636363636363636,0.926829268292683,0.8941176470588236,0.9572171131547381,0.07785509742280683,0.8186487554326354
22,0.8823529411764706,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.907996894409938,0.11170095805324012,0.7624223602484472
23,0.8725490196078431,0.8723404255319149,0.8541666666666666,0.8631578947368421,0.9108796296296297,0.11477806676818311,0.7439165701042874
24,0.8529411764705882,0.7872340425531915,0.8809523809523809,0.8314606741573034,0.9265873015873015,0.11242670751828596,0.7017543859649122
25,0.8823529411764706,0.86,0.8958333333333334,0.8775510204081632,0.9506172839506173,0.09528500842696677,0.7644341801385681
26,0.8431372549019608,0.8269230769230769,0.86,0.8431372549019608,0.885,0.13808350524029733,0.6863950807071484
27,0.8627450980392157,0.9016393442622951,0.873015873015873,0.8870967741935485,0.9212454212454213,0.1143241159065791,0.7122128174123337
28,0.8823529411764706,0.9166666666666666,0.8870967741935484,0.9016393442622951,0.952016129032258,0.08813975733510503,0.7553956834532374
29,0.9117647058823529,0.94,0.8867924528301887,0.912621359223301,0.9303041971505582,0.09244669053080792,0.8236650019208606
30,0.9215686274509803,0.9387755102040817,0.9019607843137255,0.92,0.9573241061130334,0.07425398291163968,0.8431372549019608
31,0.9215686274509803,0.9,0.9375,0.9183673469387755,0.9579475308641976,0.08180459040663507,0.8429561200923787
32,0.9411764705882353,0.9272727272727272,0.9622641509433962,0.9444444444444444,0.9845976126299577,0.05369793439118657,0.8819899730042422
33,0.8627450980392157,0.8793103448275862,0.8793103448275862,0.8793103448275863,0.9071316614420063,0.1193377880104844,0.7202194357366771
34,0.8137254901960784,0.8297872340425532,0.78,0.8041237113402062,0.8721153846153846,0.14674223053133442,0.626877165960724
35,0.8431372549019608,0.8333333333333334,0.8653846153846154,0.8490566037735849,0.9107692307692308,0.11528523228711701,0.6859122401847575
36,0.8823529411764706,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.9446366782006921,0.0980100090632097,0.7647058823529411
37,0.8137254901960784,0.8387096774193549,0.8524590163934426,0.8455284552845529,0.8748500599760096,0.1478541221587927,0.6109995985547974
38,0.8823529411764706,0.86,0.8958333333333334,0.8775510204081632,0.9286265432098765,0.100612361708619,0.7644341801385681
39,0.9019607843137255,0.9574468085106383,0.8490566037735849,0.9,0.9597612629957644,0.10770100840284526,0.8045228056726715
40,0.8627450980392157,0.8723404255319149,0.8367346938775511,0.8541666666666667,0.9360800924143242,0.10125516709973392,0.7246432703432317
41,0.8431372549019608,0.84,0.84,0.8399999999999999,0.8907692307692306,0.13015763240235084,0.6861538461538461
42,0.8921568627450981,0.8653846153846154,0.9183673469387755,0.8910891089108911,0.9595687331536388,0.0826469399797748,0.7844794467921629
43,0.8431372549019608,0.8113207547169812,0.8775510204081632,0.8431372549019608,0.9127839815171351,0.12230583418592618,0.6867562380038388
44,0.9117647058823529,0.9272727272727272,0.9107142857142857,0.918918918918919,0.9392468944099379,0.09052422740871048,0.8221619527314994
45,0.8921568627450981,0.8636363636363636,0.8837209302325582,0.8735632183908046,0.9324004729996058,0.09581129089692021,0.7795677799607073
46,0.9215686274509803,0.8695652173913043,0.9523809523809523,0.909090909090909,0.9753968253968253,0.0745506157001188,0.8403755868544601
47,0.8333333333333334,0.8392857142857143,0.8545454545454545,0.8468468468468467,0.9110251450676983,0.1346088288582832,0.6640836884928323
48,0.8529411764705882,0.8775510204081632,0.8269230769230769,0.8514851485148514,0.905,0.12803400578895613,0.7061083365347676
49,0.8725490196078431,0.8518518518518519,0.9019607843137255,0.8761904761904761,0.9396386005382545,0.09935311450461912,0.7450980392156863
50,0.9117647058823529,0.9183673469387755,0.9,0.9090909090909091,0.95,0.07951105225238447,0.8233936129280492
51,0.9019607843137255,0.8571428571428571,0.9818181818181818,0.9152542372881356,0.9239845261121857,0.09376608948895605,0.800235017626322
52,0.9411764705882353,0.9583333333333334,0.92,0.9387755102040817,0.9696153846153845,0.0605366102555383,0.8822170900692841
53,0.8529411764705882,0.8260869565217391,0.8444444444444444,0.8351648351648352,0.9243664717348928,0.1171155432534108,0.7024504084014003
54,0.8725490196078431,0.9038461538461539,0.8545454545454545,0.8785046728971962,0.9317214700193425,0.1053425594760384,0.7447054293415479
