,accuracy,precision,recall,f1,auc,brier,kappa
0,0.9097222222222223,0.9164580099236421,0.9029854365500545,0.9093212947760272,0.9548132305594842,0.07782409651905832,0.8191430123750096
1,0.9079166666666665,0.912992651902522,0.9028237353743329,0.9076392539826352,0.9542489681935613,0.07711671394581723,0.8155460476049902
2,0.9119791666666671,0.919522087948257,0.9044548139554422,0.911572591702343,0.9549314889446124,0.0759374071395118,0.8236456694913494
3,0.9100694444444443,0.9173906686349151,0.9022266326550726,0.9095497142537965,0.9558764571656937,0.07649610823468848,0.8197873003307684
4,0.9102083333333333,0.9173114794862047,0.9026770392706913,0.9096838472393657,0.9553834090279709,0.07602874680391451,0.8200951488509455
5,0.9063888888888886,0.913471199916732,0.8990787514371564,0.9058915790481908,0.9540904953034582,0.07904883029765884,0.8124664604747822
6,0.9109722222222227,0.9191572427429339,0.9024243479493158,0.910483408187364,0.9555639116700485,0.07536369740644541,0.8216495393756555
7,0.9080555555555548,0.9148404312841245,0.9011057263669069,0.9075693789429339,0.9543177715353337,0.07733950334541123,0.815772578546007
8,0.9115277777777778,0.9190049243748223,0.9038600798982134,0.9110797663415521,0.9552475406062902,0.07514609891068415,0.8227428078898806
9,0.9119097222222221,0.9169622096270784,0.9067579184977235,0.9115823133546858,0.9566149461136904,0.07450081477951083,0.8235388834102091
10,0.9132986111111104,0.9203875770009127,0.9061194010699692,0.9128902274439027,0.957684523695187,0.07366058347611339,0.8263214693685411
11,0.911597222222222,0.920866729398722,0.901687532766815,0.9109255028724952,0.9552889356501332,0.07574312372448405,0.8229129890663271
12,0.9111805555555557,0.9195280315755086,0.9023981048435685,0.9105142438685632,0.9551049037920387,0.07638410382187093,0.8220498278428677
13,0.9156250000000006,0.9205675903556084,0.9108031782199992,0.9153851251134785,0.9582337072930914,0.07238337834783876,0.8309729280822686
14,0.9114930555555553,0.9194893662494493,0.9030114895131802,0.91086225242841,0.9557261411113745,0.07569606063571256,0.8227138813625818
15,0.9093055555555557,0.9137430859878753,0.9049415962426163,0.9090857854387212,0.9548351721052174,0.076850664980353,0.8183574498906551
16,0.9061805555555553,0.9140259722894848,0.8977605788449516,0.9055218561807176,0.9553183580984911,0.07744370618361252,0.8120252408345494
17,0.9097222222222223,0.9122244335280282,0.9075646520279393,0.9095947040416859,0.9553320795756646,0.07610528257828092,0.8191447398253728
18,0.9102083333333334,0.9144203971381977,0.9060803837103054,0.9099402237563876,0.9569419698216168,0.07522498744336831,0.8201014952012546
19,0.9113888888888888,0.9186746656648643,0.9040268744787753,0.9109080811384688,0.9566279789783307,0.07544325439635478,0.8224728153940803
20,0.9095833333333332,0.9166225873696454,0.9022668963620698,0.9090110598638852,0.9554747750122852,0.0768956615267715,0.8188924219616469
21,0.9087847222222223,0.9173323633611568,0.8995404660951388,0.9080853246049899,0.9536251933276048,0.07795428838898982,0.8172274597963687
22,0.9111458333333334,0.9205877688056446,0.9009992574523237,0.910422707774945,0.9567819932653155,0.07476113545546739,0.8220039494117808
23,0.9078472222222225,0.9164700943811473,0.8986714869748971,0.9071821128491746,0.9527990682212574,0.07908727003578547,0.8154006954836167
24,0.9090625000000003,0.9143356521880266,0.9036257267457241,0.908705974620101,0.9541862494123728,0.0772464979447546,0.8177958393665962
25,0.9127083333333331,0.9231037976324836,0.9016902329460802,0.9119944109603283,0.9552251496941265,0.0755406548201434,0.8251300876989593
26,0.9065625000000002,0.9121936418326841,0.9008444317980576,0.9061999315929257,0.9527612371022945,0.07974006198300014,0.8128106248328486
27,0.9123958333333335,0.9211619794657735,0.9031110797268118,0.9116232542698193,0.9575275727563414,0.07436194537606655,0.8245603676935318
28,0.9114583333333331,0.9185986583372657,0.9041511749468887,0.9109885644752292,0.9553791536387658,0.0756038539482544,0.8226572100906018
29,0.9084375,0.915194242038461,0.901487565602113,0.9079963204854241,0.9551474452443617,0.07745618928328897,0.8166039903531386
30,0.9098263888888889,0.9152713430613493,0.9043777672014968,0.9095540211296768,0.95371845713838,0.07713565893680922,0.8193822823707505
31,0.9095138888888887,0.9167360549763466,0.9022479490337391,0.909099762011055,0.9546481252478491,0.0770949885574821,0.8187214318178121
32,0.9123958333333335,0.9186696907976952,0.9060244185784875,0.911979831558871,0.9570822343002606,0.07433332638812246,0.8245032530221758
33,0.9056944444444445,0.9106976534217346,0.9007455983631748,0.9054740546905016,0.9535923024542369,0.07875939614233414,0.8110524819288494
34,0.9123958333333334,0.9208838598953606,0.9032429843491703,0.9116973430063899,0.9554727583118559,0.07454121894954137,0.8245194740269323
35,0.913090277777778,0.9203871503118765,0.9053325042890014,0.9125312000146976,0.9572041787081281,0.07455966692439948,0.8258902781610276
36,0.9097222222222219,0.9152415309595827,0.9042647095086177,0.909406806716347,0.9557508007150761,0.07611968140301859,0.8191194538714464
37,0.9095138888888892,0.9172815108948984,0.9014455533485953,0.9090207528579047,0.9560176854199844,0.07651632699505614,0.818710372442094
38,0.9140625000000003,0.9203037474376997,0.9075485641279322,0.9136356758288677,0.958528959484186,0.07293926436639647,0.8278003557488479
39,0.9097916666666669,0.9164952255397002,0.9026966635204393,0.9092759515317526,0.9557603269574857,0.07551937652036561,0.8192818819262415
40,0.9059722222222224,0.9136205161156397,0.897902696566141,0.9053984097533458,0.954455669572806,0.07879474488072546,0.8116361151928803
41,0.912430555555555,0.9196350510523539,0.9051239261894456,0.9120022233465067,0.9580381513203031,0.0739985233498356,0.8245459971020541
42,0.912152777777777,0.9182175376561962,0.906017750900908,0.9117824550562222,0.9568110231311002,0.07485005343820753,0.8240053968272378
43,0.9116666666666664,0.9136222493904583,0.9102958097856038,0.9117286546324384,0.956162298302491,0.07536094212320929,0.8229989946934233
44,0.9104513888888889,0.9177269750870161,0.9030303731341773,0.9100346722567907,0.9553412464976881,0.07566941587147685,0.8205690236464933
45,0.9127777777777777,0.9193229525957133,0.9059399235064209,0.912348706558354,0.956496470560091,0.07445575891022888,0.8252610187174326
46,0.9089583333333329,0.9141024070717144,0.9041034745864888,0.9087259713876967,0.9553261282164413,0.07663298804771532,0.8176163545552526
47,0.9089583333333334,0.917283565464574,0.9002986458887101,0.9083681989887564,0.9566281860782675,0.07608413569221623,0.8175839028293089
48,0.9079513888888887,0.9148488916102799,0.9010558661769226,0.9075775530434409,0.9550227127998526,0.0780824372773829,0.8155596523898619
49,0.9092708333333335,0.9175371037929883,0.9007107737453686,0.908687641764935,0.9548859279532619,0.07719424917687537,0.8182576238929822
50,0.9124999999999998,0.9230533538467323,0.9012342968276453,0.9117272349001156,0.957738104042273,0.073359416023062,0.8247415339680388
51,0.9065624999999998,0.9124402169617608,0.9005574929981505,0.9061484840185478,0.9546101981547471,0.07848212036384596,0.8128519512147027
52,0.9124652777777773,0.9188409114427775,0.9059753382112476,0.9120977822566688,0.9556639252666973,0.07510637572369312,0.8246318366977704
53,0.9093055555555558,0.9156908678434392,0.9029926219065021,0.9089903939144454,0.9547250984155206,0.07677144359771974,0.8183070734577895
54,0.9101388888888887,0.9176054483863615,0.9022038706801697,0.909621862010699,0.9541071677504865,0.07665928846755635,0.8199787235880795
55,0.9087500000000003,0.9137749740380895,0.9038139261151666,0.9084796342008208,0.9544946493676388,0.07741634786698756,0.8172208725653782
56,0.9137847222222223,0.9232160445371008,0.9038284064528803,0.9131370885136252,0.9579631914851011,0.0730043787247316,0.8272907038179663
57,0.914930555555555,0.9258236700948868,0.903058465898635,0.9140340475298521,0.95769430846136,0.07356306247972202,0.829549072991918
58,0.9113541666666666,0.9183748358099783,0.9041802257356225,0.9109094174510717,0.9552357024408523,0.07638668866436578,0.8224221886616292
59,0.9124305555555555,0.91811757769858,0.906621816796701,0.9120695500590998,0.9560955878700748,0.07498661485667915,0.8245924714231677
60,0.9097222222222218,0.9180317912840614,0.9011573778585341,0.9091166519035956,0.9561416675446546,0.07611597207387458,0.819189336258436
61,0.9126736111111116,0.9222986583459116,0.9025487574273161,0.9120310967255401,0.9551200915383536,0.0759992782051627,0.8250511379358262
62,0.9104166666666669,0.9182371849309363,0.9019730935343847,0.9097814070703889,0.95516709491161,0.07610252222354537,0.8205559785612634
63,0.9150694444444443,0.922733324000439,0.9070461415766724,0.91455261348316,0.9580289088276678,0.07222686757513895,0.8298582219478284
64,0.9080555555555554,0.9152308181417611,0.9003306459780437,0.9074837620188707,0.9557135450426679,0.07711116474974204,0.8158007452699882
65,0.9093402777777776,0.9163871975633034,0.9021678623452969,0.9088589150390903,0.9549754407013549,0.07733954424039413,0.8183875159827935
66,0.9121180555555556,0.9186086854752201,0.9053987772067476,0.911699360768423,0.9569344412670026,0.07441478511521692,0.8239326987350067
67,0.9122222222222224,0.9199465701614368,0.9039341345095451,0.911629245954115,0.9550733718509683,0.07625140516541702,0.8241763371585965
68,0.9085069444444446,0.9146129507744832,0.902321098361315,0.908140172703351,0.9558110850537969,0.07679713673774835,0.8166670495578693
69,0.9084027777777777,0.9158020975906179,0.9008880187315412,0.9079213631786922,0.9561734367580864,0.07641229876022375,0.8164991904562876
70,0.9109027777777776,0.9165512263693322,0.905148363328663,0.9105527484498903,0.954637745132343,0.07637749754797164,0.8215078079302015
71,0.9146180555555558,0.921481842639891,0.9072651426911122,0.9140880721018404,0.9570291517080632,0.07363948474061116,0.8289465746973883
72,0.910034722222222,0.9185480893642451,0.9010668812777716,0.9093993278033738,0.9546127823421259,0.07773524145161646,0.8197794815854397
73,0.9098611111111109,0.9166250669927699,0.9026290484179775,0.9093387124453335,0.9555153246424077,0.07575197182606494,0.8194601645461513
74,0.9097569444444444,0.9174413737057061,0.9019106033239904,0.909284658161633,0.9559496206073299,0.07588322464928442,0.8191989327837652
75,0.909270833333333,0.916570949781065,0.9016893748625769,0.9087265667539551,0.9557903537037272,0.075662886607471,0.8182899375287204
76,0.9078125000000001,0.915912129133555,0.8993612548160833,0.9072453641341471,0.9561069608732834,0.07669490503514653,0.8152918099775124
77,0.913159722222222,0.9200433811615935,0.9060682112711075,0.9126836276842694,0.9558290831311538,0.07430514295771419,0.8260138940239159
78,0.9054513888888888,0.9099694663147899,0.9011309381809501,0.9051541661857869,0.9517333921930862,0.08035212195286348,0.8105833857336481
79,0.9113194444444441,0.916289063413124,0.9066875428396395,0.9112348074915676,0.9571374875172813,0.07460513253497757,0.8223201426274094
80,0.9118750000000004,0.9218136209020754,0.9013881206470284,0.9111541812849537,0.9557044370116651,0.0755912106707486,0.8234295157127234
81,0.9098263888888889,0.9153007914732053,0.904278456846399,0.9094838854379244,0.9560171501534106,0.07630832957422423,0.8193705135607892
82,0.9110763888888888,0.9164743282697221,0.9057083090849786,0.9107825651772937,0.9556530206522125,0.07588933077686,0.8218677821855036
83,0.9108680555555556,0.9183284733582695,0.9030365664477153,0.910348898083855,0.9557286236550057,0.07568866384152463,0.8214409273344723
84,0.9102777777777777,0.9149909539169357,0.9055585725020663,0.9099544343597481,0.9559885889442451,0.0754887825883825,0.8202837214693791
85,0.9145833333333329,0.9231059451344411,0.9058356649151759,0.9139804475666834,0.9603343064093616,0.0719742917559685,0.8289043047584063
86,0.911875,0.9220948091054738,0.9010700316245837,0.9110953364911879,0.9564674065116077,0.07483490039098943,0.823491274472141
87,0.9118055555555553,0.9190861598473917,0.9043389958633415,0.9113579503086087,0.9573937965257143,0.07450370185513817,0.8233169892924294
88,0.9100694444444444,0.9161015406494767,0.9037247763981432,0.9095758985975592,0.9558047055373126,0.07686517880462124,0.8198770342241388
89,0.9103472222222223,0.9179452352053014,0.9023415380804536,0.9097942955265772,0.9540875207518542,0.07618474714896975,0.8204489091227073
90,0.9091319444444447,0.9136806586644224,0.9046227134602782,0.9088910701258368,0.9546889228833259,0.07757936182892182,0.8179309913423646
91,0.9086805555555556,0.915414834367653,0.9016733705582464,0.9081806318523814,0.9562522668627476,0.0758564932355996,0.8170931095031595
92,0.9102430555555554,0.9156317309393599,0.9047439994020217,0.9099140625835251,0.9550670322792029,0.0758883964201999,0.8201701142974491
93,0.9103125,0.9159645736112335,0.9045959077876273,0.9099324818066316,0.9555683304491396,0.07560196916186519,0.820335006257343
94,0.9131944444444448,0.9194097032630466,0.9065863383960988,0.9127338902287214,0.9576976733009982,0.07386618454935569,0.8261012694066526
95,0.9093055555555548,0.9139011750740866,0.9047292563611152,0.9090725635450851,0.9558596729720137,0.07648615450654746,0.8183019635713681
96,0.9095486111111114,0.9171470465895688,0.9015007449352725,0.9089312088597719,0.9547112748258166,0.0771099715921806,0.8188279662587403
97,0.9142708333333331,0.9241854887466491,0.903640062887858,0.9135055723325928,0.9577259693498845,0.0731006264254608,0.8282768922591294
98,0.9102430555555556,0.915459222730871,0.9053749171943433,0.9100766060665627,0.958304342505555,0.0750144221019058,0.820171442379722
99,0.9119444444444443,0.9213025223770989,0.9018197689247168,0.9111700948164758,0.9562005477504064,0.07494542195191371,0.8236111962836209
