,accuracy,precision,recall,f1,auc,brier,kappa
5456,0.9060402684563759,0.9512195121951219,0.8863636363636364,0.9176470588235294,0.9694485842026825,0.07229064681105732,0.8085887318774088
5457,0.8523489932885906,0.9135802469135802,0.8314606741573034,0.8705882352941177,0.93061797752809,0.1085806943135943,0.6995967741935484
5458,0.8120805369127517,0.8450704225352113,0.7792207792207793,0.8108108108108109,0.8658008658008658,0.154482914787686,0.6247526533549199
5459,0.825503355704698,0.868421052631579,0.8048780487804879,0.8354430379746836,0.901528940662541,0.13414226054510886,0.650297887705362
5460,0.825503355704698,0.821917808219178,0.821917808219178,0.821917808219178,0.8727469358327324,0.14281109527441524,0.6508651766402307
5461,0.8187919463087249,0.8055555555555556,0.8169014084507042,0.8111888111888113,0.8691765980498376,0.13866364667256145,0.6370116394478029
5462,0.8456375838926175,0.8421052631578947,0.8533333333333334,0.847682119205298,0.9068468468468469,0.1241471680604302,0.6912334444544554
5463,0.8187919463087249,0.8481012658227848,0.8170731707317073,0.8322981366459627,0.8970695303967965,0.1341369715084145,0.6353666273905556
5464,0.785234899328859,0.75,0.7941176470588235,0.7714285714285715,0.8720951343500363,0.15440844758179376,0.5692085290928803
5465,0.7919463087248322,0.7631578947368421,0.8169014084507042,0.7891156462585034,0.8553629469122427,0.16688898458585086,0.5842858428584286
5466,0.8187919463087249,0.8450704225352113,0.7894736842105263,0.8163265306122449,0.8968096611391493,0.12829210874730373,0.6379263792637926
5467,0.8456375838926175,0.8732394366197183,0.8157894736842105,0.8435374149659864,0.9058219178082192,0.12053334573150933,0.6915669156691566
5468,0.8322147651006712,0.8,0.835820895522388,0.8175182481751825,0.8894248270840917,0.13857428341434086,0.6623765068431071
5469,0.8657718120805369,0.9,0.8289473684210527,0.8630136986301371,0.9082552271088681,0.11873297927452788,0.7318697138743926
5470,0.8322147651006712,0.8356164383561644,0.8243243243243243,0.8299319727891157,0.9183783783783784,0.11731597023284579,0.6643841787548428
5471,0.8523489932885906,0.8823529411764706,0.8108108108108109,0.8450704225352113,0.9206306306306306,0.11462880599123916,0.7045249684514152
5472,0.8120805369127517,0.8840579710144928,0.7530864197530864,0.8133333333333332,0.8856209150326797,0.148640560243579,0.6265664160401003
5473,0.7718120805369127,0.7530864197530864,0.8133333333333334,0.782051282051282,0.8581081081081081,0.15835494564113353,0.5433567694249144
5474,0.8590604026845637,0.8873239436619719,0.8289473684210527,0.8571428571428571,0.9189798125450613,0.11804336749445213,0.7183871838718388
5475,0.8322147651006712,0.8205128205128205,0.8533333333333334,0.8366013071895425,0.9018018018018019,0.13639855292917888,0.6643236910876813
5476,0.8657718120805369,0.8860759493670886,0.8641975308641975,0.8749999999999999,0.9219317356572259,0.1123923942031584,0.7301213548270241
5477,0.8657718120805369,0.8395061728395061,0.9066666666666666,0.8717948717948718,0.9284684684684684,0.1140612029606013,0.731386334955832
5478,0.8120805369127517,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.8998198198198198,0.13394433162759128,0.6241441441441442
5479,0.8322147651006712,0.7866666666666666,0.8676470588235294,0.8251748251748251,0.9147603485838779,0.1207122442757893,0.6646259115872872
5480,0.8791946308724832,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9222826086956523,0.10747447684605949,0.7570652173913044
5481,0.87248322147651,0.9206349206349206,0.8055555555555556,0.8592592592592592,0.9349747474747474,0.10905413911513161,0.7436385040297021
5482,0.8590604026845637,0.8805970149253731,0.8194444444444444,0.8489208633093526,0.8999819624819625,0.1380922344928322,0.717165325860978
5483,0.8791946308724832,0.8840579710144928,0.8591549295774648,0.8714285714285713,0.914409534127844,0.11480065413828529,0.757548363767854
5484,0.8657718120805369,0.8860759493670886,0.8641975308641975,0.8749999999999999,0.9215686274509803,0.11187001777838237,0.7301213548270241
5485,0.8322147651006712,0.8,0.7868852459016393,0.7933884297520661,0.8979135618479881,0.12752131468998215,0.6521617331216734
5486,0.8389261744966443,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9258658008658007,0.11676625549568323,0.6774891774891775
5487,0.825503355704698,0.7590361445783133,0.9130434782608695,0.8289473684210527,0.9188405797101449,0.12815911177454448,0.6539217437913167
5488,0.7718120805369127,0.875,0.7159090909090909,0.7875000000000001,0.8831035767511177,0.14665385292376085,0.5463825214899714
5489,0.7986577181208053,0.7058823529411765,0.8275862068965517,0.7619047619047619,0.8694581280788177,0.15738130771613332,0.589380856145508
5490,0.8322147651006712,0.8421052631578947,0.8311688311688312,0.8366013071895425,0.89484126984127,0.1251345960803833,0.6642026503200216
5491,0.785234899328859,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8816738816738817,0.14228092188905336,0.56998556998557
5492,0.8590604026845637,0.8555555555555555,0.9058823529411765,0.88,0.8985294117647058,0.1229382377655384,0.7096055684454756
5493,0.8859060402684564,0.803030303030303,0.9298245614035088,0.8617886178861788,0.9520404271548436,0.09864530311384181,0.7655280940479496
5494,0.87248322147651,0.9142857142857143,0.8311688311688312,0.8707482993197279,0.9330808080808081,0.10346453484953215,0.7454823339027241
5495,0.87248322147651,0.8769230769230769,0.8382352941176471,0.8571428571428571,0.9389978213507626,0.10287989722292674,0.7420971121435729
5496,0.8187919463087249,0.7631578947368421,0.8656716417910447,0.8111888111888113,0.8940662540953768,0.13712952419695615,0.6383170008091342
5497,0.8120805369127517,0.7972972972972973,0.8194444444444444,0.8082191780821918,0.9017857142857143,0.13570850054632058,0.6240764101639935
5498,0.8389261744966443,0.9066666666666666,0.8,0.8500000000000001,0.9297794117647059,0.11435517787193582,0.6775473399458972
5499,0.7919463087248322,0.7631578947368421,0.8169014084507042,0.7891156462585034,0.879378837125316,0.14757202666574024,0.5842858428584286
5500,0.912751677852349,0.8918918918918919,0.9295774647887324,0.9103448275862069,0.9555796316359697,0.07905350009377082,0.8254483193655943
5501,0.825503355704698,0.8378378378378378,0.8157894736842105,0.8266666666666665,0.9101478010093726,0.1330806276461017,0.6510538641686183
5502,0.8926174496644296,0.8571428571428571,0.9295774647887324,0.8918918918918918,0.9595521849042975,0.08492427746603728,0.78557294477424
5503,0.8053691275167785,0.7808219178082192,0.8142857142857143,0.7972027972027972,0.8948462929475587,0.13380099481217667,0.6102642734734374
5504,0.87248322147651,0.855072463768116,0.8676470588235294,0.8613138686131386,0.9460784313725491,0.09319916633713772,0.7433130836884576
