,accuracy,precision,recall,f1,auc,brier,kappa
967,0.8979591836734694,0.8916666666666667,0.8991596638655462,0.895397489539749,0.9514138988928907,0.08539350530108249,0.7957992998833139
968,0.889795918367347,0.941747572815534,0.8220338983050848,0.8778280542986426,0.935473108234352,0.0952734831032912,0.7782954050340182
969,0.8530612244897959,0.8925619834710744,0.8244274809160306,0.8571428571428571,0.907392527119325,0.11715994599512936,0.7063719288900725
970,0.8571428571428571,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.9065993265993265,0.11675774140729786,0.7124895222129086
971,0.8612244897959184,0.8818181818181818,0.8220338983050848,0.8508771929824562,0.9197584412117978,0.10590043102010777,0.7214046822742475
972,0.8857142857142857,0.926605504587156,0.8347107438016529,0.8782608695652173,0.9269861370301252,0.09517279301234662,0.7711197117309488
973,0.8938775510204081,0.9357798165137615,0.8429752066115702,0.8869565217391305,0.9202212743268463,0.09364204202844843,0.7874683037501669
974,0.9346938775510204,0.9819819819819819,0.8861788617886179,0.9316239316239316,0.9625483140077302,0.06330865594843726,0.8694377831068478
975,0.889795918367347,0.9279279279279279,0.8442622950819673,0.8841201716738197,0.9262628282020525,0.09651106523266084,0.7795073497550082
976,0.8816326530612245,0.9017857142857143,0.8487394957983193,0.8744588744588744,0.9231359210350807,0.10629945386848798,0.762684124386252
977,0.8693877551020408,0.911504424778761,0.824,0.8655462184873949,0.9273333333333335,0.101360529997703,0.7391882900864937
978,0.8081632653061225,0.8425925925925926,0.7520661157024794,0.794759825327511,0.8813982937883231,0.1377811659905096,0.6157696286162367
979,0.8530612244897959,0.8956521739130435,0.8110236220472441,0.8512396694214877,0.9200920859468837,0.11244506523589566,0.706781914893617
980,0.8285714285714286,0.8448275862068966,0.8032786885245902,0.823529411764706,0.9143675862988139,0.11936272951222246,0.6570685862827434
981,0.8571428571428571,0.8870967741935484,0.8396946564885496,0.8627450980392157,0.9166331860184814,0.11495439979269732,0.714042751859139
982,0.889795918367347,0.897196261682243,0.8571428571428571,0.8767123287671232,0.9398496240601504,0.09705140564738521,0.777175194529592
983,0.8734693877551021,0.9210526315789473,0.8267716535433071,0.8713692946058091,0.9257974109168556,0.10149658706084118,0.7475821728871016
