,accuracy,precision,recall,f1,auc,brier,kappa
718,0.8854166666666666,0.9044117647058824,0.8601398601398601,0.8817204301075269,0.9376898963105859,0.0933261395360237,0.7707448861443458
719,0.8958333333333334,0.9103448275862069,0.8859060402684564,0.8979591836734694,0.9548549080198928,0.07954041565481043,0.7916164198543244
720,0.9236111111111112,0.9407894736842105,0.9166666666666666,0.9285714285714286,0.9663704351204351,0.06353379383943453,0.8465116279069768
721,0.9166666666666666,0.9383561643835616,0.9013157894736842,0.9194630872483222,0.9518430727554179,0.076153834082349,0.8332046332046332
722,0.8958333333333334,0.917910447761194,0.8661971830985915,0.891304347826087,0.9475930928033957,0.08576461738771855,0.7914655338868508
723,0.9375,0.9574468085106383,0.9183673469387755,0.9375000000000001,0.9533941236068895,0.06653302944204786,0.8750542299349241
724,0.8958333333333334,0.8827586206896552,0.9078014184397163,0.8951048951048951,0.9451198919284025,0.08686845095216694,0.7916968031245479
725,0.9270833333333334,0.9236111111111112,0.9300699300699301,0.926829268292683,0.9487822522305281,0.06558293287840913,0.8541666666666666
726,0.9375,0.9310344827586207,0.9440559440559441,0.9375,0.9738847359537015,0.05589501124933151,0.8750060278728842
727,0.875,0.8571428571428571,0.8936170212765957,0.875,0.9441790900757466,0.0984624236561375,0.7501084598698482
728,0.9097222222222222,0.9411764705882353,0.8767123287671232,0.9078014184397163,0.9578429480995562,0.07885265310380533,0.8195836545875097
729,0.9097222222222222,0.9150326797385621,0.9150326797385621,0.9150326797385621,0.9549261679980634,0.07774991209022954,0.8187363834422658
730,0.9131944444444444,0.916083916083916,0.9097222222222222,0.9128919860627178,0.9619984567901235,0.0763760464545877,0.8263888888888888
731,0.8888888888888888,0.9172932330827067,0.8531468531468531,0.8840579710144928,0.9334699782975645,0.0969611347609123,0.7776598311218336
732,0.9166666666666666,0.8933333333333333,0.9436619718309859,0.9178082191780823,0.9666457650009646,0.06858555551896058,0.8334297281665703
733,0.8958333333333334,0.8741258741258742,0.9124087591240876,0.8928571428571428,0.9493885048581234,0.08804725730959707,0.7915963143422259
734,0.9097222222222222,0.9236641221374046,0.8832116788321168,0.9029850746268656,0.9667423986078213,0.06905984357166628,0.8186485831920561
735,0.9201388888888888,0.927536231884058,0.9078014184397163,0.9175627240143368,0.9665894726685,0.06879433761895141,0.840139009556907
736,0.8819444444444444,0.9020979020979021,0.8657718120805369,0.8835616438356164,0.9282748298005891,0.10232718350346455,0.7639458078202594
737,0.9409722222222222,0.9513888888888888,0.9319727891156463,0.9415807560137457,0.969797848217301,0.05441860167307701,0.8819444444444444
738,0.9131944444444444,0.9117647058823529,0.9051094890510949,0.9084249084249083,0.9628268961183353,0.07061190398247756,0.8259187620889749
739,0.8958333333333334,0.9069767441860465,0.8666666666666667,0.8863636363636364,0.949455337690632,0.08808436689253028,0.7903014416775884
740,0.9375,0.9383561643835616,0.9383561643835616,0.9383561643835615,0.9714933436233841,0.05688801469327102,0.8749758826934209
741,0.9166666666666666,0.903448275862069,0.9290780141843972,0.9160839160839161,0.9550827423167848,0.07830424269800032,0.8333574424996384
742,0.9027777777777778,0.9166666666666666,0.9050632911392406,0.910828025477707,0.9631937682570593,0.07462065054704883,0.8039673278879813
743,0.8958333333333334,0.8943089430894309,0.8661417322834646,0.88,0.9280579058052526,0.09700476295558992,0.7880170764021788
744,0.8993055555555556,0.8897058823529411,0.8962962962962963,0.8929889298892988,0.9549987896393125,0.08444257406550754,0.7979094076655052
745,0.9201388888888888,0.9154929577464789,0.9219858156028369,0.9187279151943464,0.9685916919959473,0.06358018243701667,0.8402315484804631
746,0.9201388888888888,0.924812030075188,0.9044117647058824,0.9144981412639406,0.9615421826625387,0.0712099351204237,0.8395970554048818
747,0.9375,0.9328859060402684,0.9455782312925171,0.9391891891891893,0.9807256235827664,0.05260381076663812,0.8749095120891849
748,0.9097222222222222,0.9295774647887324,0.8918918918918919,0.9103448275862069,0.9590733590733591,0.07243985634427165,0.8195140763594292
749,0.8958333333333334,0.8951048951048951,0.8951048951048951,0.8951048951048951,0.9433807571738606,0.08690240955073686,0.7916566192428262
750,0.8819444444444444,0.9112903225806451,0.8308823529411765,0.8692307692307693,0.9289135061919507,0.09442278143494491,0.7620528771384136
751,0.9166666666666666,0.9424460431654677,0.891156462585034,0.9160839160839161,0.9480870362329329,0.07301656513300578,0.833453809454966
752,0.8854166666666666,0.8843537414965986,0.8904109589041096,0.887372013651877,0.9405990738954274,0.09152828533631399,0.770767004341534
753,0.9270833333333334,0.9538461538461539,0.8920863309352518,0.9219330855018588,0.9644874704263435,0.0671922062785491,0.8536726991193264
754,0.9166666666666666,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9510300574130361,0.07538527077855009,0.8332609639600521
755,0.8958333333333334,0.8873239436619719,0.9,0.8936170212765958,0.9522200772200773,0.07968777965262192,0.7915862601312235
756,0.8888888888888888,0.9147286821705426,0.8489208633093526,0.8805970149253732,0.9383902274153831,0.09327841111588199,0.7769711049803978
757,0.9131944444444444,0.9155844155844156,0.9215686274509803,0.9185667752442997,0.9614863229242313,0.0689050959157354,0.8256320836965998
758,0.9166666666666666,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9568278943278943,0.07013559731169212,0.8321678321678322
759,0.9305555555555556,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.9751930501930501,0.05933548298378385,0.8610038610038611
760,0.8958333333333334,0.8859060402684564,0.9103448275862069,0.8979591836734694,0.9482035206173137,0.09027471971599146,0.7916164198543244
761,0.9340277777777778,0.95,0.9172413793103448,0.9333333333333332,0.9675428020255606,0.05871202800692034,0.8680810028929604
762,0.9097222222222222,0.9202898550724637,0.8943661971830986,0.9071428571428571,0.9508971638047462,0.07882905704302114,0.8193398957730168
763,0.9340277777777778,0.948905109489051,0.9154929577464789,0.9318996415770608,0.9645234420219949,0.060819667390037906,0.8679664125084451
764,0.8888888888888888,0.8711656441717791,0.9281045751633987,0.8987341772151898,0.9279593318809004,0.09414139526842154,0.7759299781181619
765,0.90625,0.9384615384615385,0.8652482269503546,0.900369003690037,0.9423939788681429,0.0809174531898242,0.8121194549144679
766,0.9131944444444444,0.9136690647482014,0.9071428571428571,0.9103942652329748,0.9520752895752896,0.07754699749107427,0.8262212782390423
