,accuracy,precision,recall,f1,auc,brier,kappa
0,0.8307692307692308,0.7741935483870968,0.8571428571428571,0.8135593220338982,0.9174710424710425,0.1345190351646729,0.6593616007622678
1,0.9230769230769231,0.9629629629629629,0.8666666666666667,0.912280701754386,0.9533333333333333,0.08275262589859456,0.8441247002398082
2,0.8307692307692308,0.84375,0.8181818181818182,0.8307692307692308,0.8664772727272727,0.14465200464258332,0.661618551822054
3,0.8923076923076924,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.9512548262548263,0.08878978892698866,0.7794474066892874
4,0.9076923076923077,0.96875,0.8611111111111112,0.911764705882353,0.9458812260536398,0.08827947447018457,0.8156899810964083
5,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9247619047619049,0.12476286207083989,0.6904761904761905
6,0.9384615384615385,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9861932938856016,0.05284769308287118,0.8717948717948718
7,0.8769230769230769,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.931949806949807,0.10575401724564584,0.7468354430379747
8,0.8615384615384616,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9458812260536398,0.10133657228656692,0.7226173541963016
9,0.8153846153846154,0.8529411764705882,0.8055555555555556,0.8285714285714286,0.8716475095785441,0.16653118824321542,0.6289248334919124
10,0.8769230769230769,0.8529411764705882,0.90625,0.8787878787878787,0.9365530303030303,0.10459798068940712,0.7540208136234626
11,0.9076923076923077,0.9375,0.8823529411764706,0.9090909090909091,0.9639468690702088,0.08346770487042993,0.815515610217597
12,0.9076923076923077,0.8918918918918919,0.9428571428571428,0.9166666666666667,0.9628571428571429,0.08167907718667271,0.8133971291866029
13,0.8769230769230769,0.9375,0.8333333333333334,0.8823529411764706,0.9540229885057471,0.11185001128200153,0.7542533081285444
14,0.8153846153846154,0.8484848484848485,0.8,0.823529411764706,0.8952380952380952,0.1461928934283671,0.6303317535545023
15,0.8769230769230769,0.9,0.84375,0.870967741935484,0.9223484848484849,0.10493276085746443,0.7535545023696683
16,0.8923076923076924,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.9334319526627218,0.09290763951060366,0.7770700636942676
17,0.8615384615384616,0.8888888888888888,0.8,0.8421052631578948,0.9042857142857142,0.11897452383845405,0.7194244604316546
18,0.8615384615384616,1.0,0.75,0.8571428571428571,0.9243295019157088,0.11378278605903819,0.7280334728033473
19,0.9692307692307692,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9884169884169884,0.050011656803860716,0.9372586872586872
20,0.8615384615384616,0.8918918918918919,0.868421052631579,0.88,0.9064327485380116,0.1130920753699021,0.7164323800290838
21,0.9538461538461539,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.9590643274853801,0.06522812828813143,0.9044585987261147
22,0.9384615384615385,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9734345351043643,0.0636913572233046,0.8766603415559773
23,0.8769230769230769,0.90625,0.8529411764705882,0.8787878787878787,0.933111954459203,0.12469595666848106,0.7540208136234626
24,0.8769230769230769,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.945920303605313,0.09918993681918764,0.7533206831119544
25,0.9538461538461539,1.0,0.9090909090909091,0.9523809523809523,0.9772727272727273,0.06028136240219185,0.9078014184397163
26,0.8461538461538461,0.875,0.75,0.8076923076923077,0.8793436293436293,0.1278798867554304,0.6807465618860511
27,0.8461538461538461,0.8709677419354839,0.8181818181818182,0.84375,0.893939393939394,0.13802845435142647,0.6925260170293283
28,0.8615384615384616,0.875,0.8484848484848485,0.8615384615384615,0.9095643939393939,0.12305990484587495,0.7231424514907714
29,0.9692307692307692,1.0,0.9459459459459459,0.9722222222222222,0.9855212355212355,0.036656104781722876,0.937799043062201
30,0.8769230769230769,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8939842209072978,0.12510452321141147,0.7435897435897436
31,0.9076923076923077,0.918918918918919,0.918918918918919,0.918918918918919,0.9416023166023165,0.08823290244247715,0.8117760617760618
32,0.9538461538461539,1.0,0.9,0.9473684210526316,0.9661904761904762,0.06516174344609628,0.9064748201438849
33,0.9076923076923077,0.8918918918918919,0.9428571428571428,0.9166666666666667,0.9638095238095239,0.078509106786302,0.8133971291866029
34,0.9384615384615385,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.96,0.0676420469659849,0.8761904761904762
35,0.9076923076923077,0.96,0.8275862068965517,0.888888888888889,0.9621647509578544,0.07628665232312043,0.8106796116504854
36,0.9230769230769231,0.90625,0.9354838709677419,0.9206349206349206,0.9701138519924098,0.07067481083696547,0.8460445286594032
37,0.8461538461538461,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9297912713472486,0.12150707889975036,0.6907706945765937
38,0.8615384615384616,0.8571428571428571,0.8823529411764706,0.8695652173913043,0.9369070208728653,0.0971960531904056,0.7220902612826603
39,0.9076923076923077,0.875,0.9333333333333333,0.9032258064516129,0.9823809523809525,0.0661632912103447,0.8151658767772512
40,0.8769230769230769,0.9142857142857143,0.8648648648648649,0.888888888888889,0.9165057915057915,0.11650039963114345,0.7511961722488039
41,0.8769230769230769,0.8275862068965517,0.8888888888888888,0.8571428571428572,0.9454191033138402,0.11494017190497516,0.7492767598842816
42,0.9230769230769231,0.9166666666666666,0.9428571428571428,0.9295774647887323,0.98,0.06817665477692297,0.8448687350835322
43,0.9230769230769231,0.9696969696969697,0.8888888888888888,0.927536231884058,0.9631226053639848,0.08073900582668973,0.8458985301090565
44,0.9230769230769231,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.9738095238095238,0.09731626304573379,0.8456057007125891
45,0.9384615384615385,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9827586206896551,0.054373387803855304,0.8754789272030652
46,0.9076923076923077,0.8974358974358975,0.9459459459459459,0.9210526315789475,0.9691119691119691,0.07174664672019704,0.810126582278481
47,0.8923076923076924,0.8484848484848485,0.9333333333333333,0.888888888888889,0.9623809523809523,0.08197774109002486,0.7848699763593381
48,0.9076923076923077,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9322916666666667,0.09241191776625211,0.8153409090909091
49,0.9230769230769231,1.0,0.8387096774193549,0.9122807017543859,0.935483870967742,0.08320809443633964,0.84472049689441
50,0.9692307692307692,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9847619047619047,0.04659843795392827,0.9380952380952381
51,0.8615384615384616,0.8717948717948718,0.8947368421052632,0.8831168831168831,0.9210526315789473,0.12344301289866992,0.713375796178344
52,0.9076923076923077,0.8275862068965517,0.96,0.888888888888889,0.9775,0.06538059357173032,0.8106796116504854
53,0.8769230769230769,0.8148148148148148,0.88,0.8461538461538461,0.921,0.10610709587588708,0.7438423645320198
54,0.9384615384615385,0.9642857142857143,0.9,0.9310344827586207,0.9704761904761905,0.05460533499020329,0.8755980861244019
55,0.8307692307692308,0.875,0.8,0.8358208955223881,0.9133333333333333,0.12937793112726312,0.6619385342789599
56,0.8461538461538461,0.7666666666666667,0.8846153846153846,0.8214285714285715,0.9363905325443787,0.11132301167739499,0.6875
57,0.8615384615384616,0.8888888888888888,0.8,0.8421052631578948,0.9147619047619048,0.12277755471183245,0.7194244604316546
58,0.8615384615384616,0.84375,0.8709677419354839,0.8571428571428571,0.9345351043643264,0.11063841595109448,0.7228801515869256
59,0.8615384615384616,0.8857142857142857,0.8611111111111112,0.8732394366197184,0.94683908045977,0.1058342262499526,0.7207637231503581
60,0.9076923076923077,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9298245614035087,0.08690107847486886,0.8099415204678363
